기준년월,기초지자체,중분류,소비액(천원)
20230702,천안시 서북구,관광유원시설,584
20230702,천안시 서북구,골프장,10802
20230702,천안시 서북구,기타레저,8422
20230702,천안시 서북구,문화서비스,7501
20230702,천안시 서북구,식음료,425290
20230703,천안시 서북구,호텔,766
20230703,천안시 서북구,기타숙박,16686
20230703,천안시 서북구,레저용품쇼핑,47157
20230703,천안시 서북구,대형쇼핑몰,200169
20230703,천안시 서북구,관광유원시설,683
20230703,천안시 서북구,골프장,11263
20230703,천안시 서북구,기타레저,3908
20230703,천안시 서북구,문화서비스,2486
20230703,천안시 서북구,식음료,299601
20230703,천안시 서북구,관광기념품,250
20230704,천안시 서북구,호텔,1317
20230704,천안시 서북구,기타숙박,14466
20230704,천안시 서북구,여행업,42
20230704,천안시 서북구,레저용품쇼핑,40845
20230704,천안시 서북구,대형쇼핑몰,117864
20230704,천안시 서북구,골프장,5563
20230704,천안시 서북구,기타레저,2782
20230704,천안시 서북구,문화서비스,3535
20230704,천안시 서북구,식음료,302964
20230704,천안시 서북구,관광기념품,100
20230704,천안시 서북구,관광유원시설,417
20230705,천안시 서북구,기타숙박,12845
20230705,천안시 서북구,관광기념품,422
20230705,천안시 서북구,레저용품쇼핑,57179
20230705,천안시 서북구,대형쇼핑몰,157211
20230705,천안시 서북구,골프장,8518
20230705,천안시 서북구,기타레저,2335
20230705,천안시 서북구,문화서비스,3490
20230705,천안시 서북구,식음료,346276
20230705,천안시 서북구,여행업,10
20230705,천안시 서북구,관광유원시설,258
20230706,천안시 서북구,호텔,2275
20230706,천안시 서북구,기타숙박,14994
20230706,천안시 서북구,관광기념품,1304
20230706,천안시 서북구,레저용품쇼핑,53102
20230706,천안시 서북구,대형쇼핑몰,126403
20230706,천안시 서북구,관광유원시설,114
20230706,천안시 서북구,골프장,8670
20230706,천안시 서북구,기타레저,2932
20230706,천안시 서북구,문화서비스,3161
20230706,천안시 서북구,식음료,360847
20230707,천안시 서북구,호텔,2690
20230707,천안시 서북구,기타숙박,16040
20230707,천안시 서북구,레저용품쇼핑,54623
20230707,천안시 서북구,대형쇼핑몰,222894
20230707,천안시 서북구,골프장,6884
20230707,천안시 서북구,기타레저,7956
20230707,천안시 서북구,문화서비스,3988
20230707,천안시 서북구,식음료,412598
20230707,천안시 서북구,관광기념품,196
20230707,천안시 서북구,관광유원시설,92
20230708,천안시 서북구,호텔,2673
20230708,천안시 서북구,기타숙박,21903
20230708,천안시 서북구,관광기념품,1188
20230708,천안시 서북구,레저용품쇼핑,101487
20230708,천안시 서북구,대형쇼핑몰,418798
20230708,천안시 서북구,관광유원시설,704
20230708,천안시 서북구,골프장,14608
20230708,천안시 서북구,기타레저,12269
20230708,천안시 서북구,문화서비스,8194
20230708,천안시 서북구,식음료,577712
20230709,천안시 서북구,호텔,1102
20230709,천안시 서북구,기타숙박,14330
20230709,천안시 서북구,레저용품쇼핑,106716
20230709,천안시 서북구,대형쇼핑몰,255092
20230709,천안시 서북구,관광유원시설,416
20230709,천안시 서북구,골프장,12671
20230709,천안시 서북구,기타레저,9663
20230709,천안시 서북구,문화서비스,8224
20230709,천안시 서북구,식음료,408985
20230710,천안시 서북구,호텔,1900
20230710,천안시 서북구,기타숙박,15646
20230710,천안시 서북구,여행업,47
20230710,천안시 서북구,관광기념품,332
20230710,천안시 서북구,레저용품쇼핑,56941
20230710,천안시 서북구,대형쇼핑몰,101558
20230710,천안시 서북구,골프장,6444
20230710,천안시 서북구,기타레저,4164
20230710,천안시 서북구,문화서비스,2804
20230710,천안시 서북구,식음료,311557
20230710,천안시 서북구,관광유원시설,130
20230711,천안시 서북구,기타숙박,14300
20230711,천안시 서북구,레저용품쇼핑,37202
20230711,천안시 서북구,대형쇼핑몰,149543
20230711,천안시 서북구,관광유원시설,104
20230711,천안시 서북구,골프장,8070
20230711,천안시 서북구,기타레저,3992
20230711,천안시 서북구,문화서비스,2636
20230711,천안시 서북구,식음료,327843
20230711,천안시 서북구,관광기념품,258
20230712,천안시 서북구,기타숙박,12862
20230712,천안시 서북구,여행업,20
20230712,천안시 서북구,레저용품쇼핑,43171
20230712,천안시 서북구,대형쇼핑몰,154508
20230712,천안시 서북구,골프장,9928
20230712,천안시 서북구,기타레저,4234
20230712,천안시 서북구,문화서비스,3465
20230712,천안시 서북구,식음료,337381
20230712,천안시 서북구,관광기념품,140
20230713,천안시 서북구,호텔,632
20230713,천안시 서북구,기타숙박,14726
20230713,천안시 서북구,관광기념품,266
20230713,천안시 서북구,레저용품쇼핑,31849
20230713,천안시 서북구,대형쇼핑몰,118327
20230713,천안시 서북구,골프장,5566
20230713,천안시 서북구,기타레저,3194
20230713,천안시 서북구,문화서비스,3748
20230713,천안시 서북구,식음료,330763
20230714,천안시 서북구,호텔,1542
20230714,천안시 서북구,기타숙박,14532
20230714,천안시 서북구,레저용품쇼핑,47857
20230714,천안시 서북구,대형쇼핑몰,187346
20230714,천안시 서북구,골프장,7298
20230714,천안시 서북구,기타레저,3619
20230714,천안시 서북구,문화서비스,4164
20230714,천안시 서북구,식음료,366825
20230714,천안시 서북구,관광기념품,240
20230715,천안시 서북구,호텔,3149
20230715,천안시 서북구,기타숙박,18861
20230715,천안시 서북구,레저용품쇼핑,90792
20230715,천안시 서북구,대형쇼핑몰,414526
20230715,천안시 서북구,골프장,8586
20230715,천안시 서북구,기타레저,12378
20230715,천안시 서북구,문화서비스,11366
20230715,천안시 서북구,식음료,520980
20230715,천안시 서북구,관광기념품,221
20230715,천안시 서북구,관광유원시설,547
20230716,천안시 서북구,호텔,1214
20230716,천안시 서북구,기타숙박,17848
20230716,천안시 서북구,레저용품쇼핑,86145
20230716,천안시 서북구,대형쇼핑몰,402388
20230716,천안시 서북구,관광유원시설,1143
20230716,천안시 서북구,골프장,11786
20230716,천안시 서북구,기타레저,8791
20230716,천안시 서북구,문화서비스,10142
20230716,천안시 서북구,식음료,411401
20230716,천안시 서북구,관광기념품,70
20230717,천안시 서북구,호텔,4050
20230717,천안시 서북구,기타숙박,17204
20230717,천안시 서북구,레저용품쇼핑,38790
20230717,천안시 서북구,대형쇼핑몰,211899
20230717,천안시 서북구,골프장,9112
20230717,천안시 서북구,기타레저,3965
20230717,천안시 서북구,문화서비스,3451
20230717,천안시 서북구,식음료,290422
20230717,천안시 서북구,관광기념품,228
20230718,천안시 서북구,호텔,854
20230718,천안시 서북구,기타숙박,13430
20230718,천안시 서북구,레저용품쇼핑,34217
20230718,천안시 서북구,대형쇼핑몰,193157
20230718,천안시 서북구,골프장,8758
20230718,천안시 서북구,기타레저,4428
20230718,천안시 서북구,문화서비스,4111
20230718,천안시 서북구,식음료,297296
20230718,천안시 서북구,관광기념품,193
20230719,천안시 서북구,호텔,1954
20230719,천안시 서북구,기타숙박,14830
20230719,천안시 서북구,여행업,24
20230719,천안시 서북구,레저용품쇼핑,48336
20230719,천안시 서북구,대형쇼핑몰,143878
20230719,천안시 서북구,관광유원시설,329
20230719,천안시 서북구,골프장,8912
20230719,천안시 서북구,기타레저,2958
20230719,천안시 서북구,문화서비스,4628
20230719,천안시 서북구,식음료,345693
20230719,천안시 서북구,관광기념품,313
20230720,천안시 서북구,호텔,837
20230720,천안시 서북구,기타숙박,12536
20230720,천안시 서북구,레저용품쇼핑,42250
20230720,천안시 서북구,대형쇼핑몰,111694
20230720,천안시 서북구,골프장,10808
20230720,천안시 서북구,기타레저,3623
20230720,천안시 서북구,문화서비스,5708
20230720,천안시 서북구,식음료,358442
20230720,천안시 서북구,관광기념품,186
20230720,천안시 서북구,관광유원시설,411
20230721,천안시 서북구,호텔,3803
20230721,천안시 서북구,기타숙박,14176
20230721,천안시 서북구,여행업,24
20230721,천안시 서북구,레저용품쇼핑,56861
20230721,천안시 서북구,대형쇼핑몰,264225
20230721,천안시 서북구,골프장,7350
20230721,천안시 서북구,기타레저,4382
20230721,천안시 서북구,문화서비스,5801
20230721,천안시 서북구,식음료,411282
20230721,천안시 서북구,관광기념품,269
20230721,천안시 서북구,관광유원시설,1385
20230722,천안시 서북구,호텔,2095
20230722,천안시 서북구,기타숙박,21416
20230722,천안시 서북구,레저용품쇼핑,108286
20230722,천안시 서북구,대형쇼핑몰,402924
20230722,천안시 서북구,관광유원시설,1828
20230722,천안시 서북구,골프장,10330
20230722,천안시 서북구,기타레저,11038
20230722,천안시 서북구,문화서비스,10104
20230722,천안시 서북구,식음료,539375
20230722,천안시 서북구,관광기념품,221
20230723,천안시 서북구,호텔,3563
20230723,천안시 서북구,기타숙박,13587
20230723,천안시 서북구,레저용품쇼핑,78687
20230723,천안시 서북구,대형쇼핑몰,303623
20230723,천안시 서북구,관광유원시설,885
20230723,천안시 서북구,골프장,10089
20230723,천안시 서북구,기타레저,8728
20230723,천안시 서북구,문화서비스,9696
20230723,천안시 서북구,식음료,366715
20230724,천안시 서북구,호텔,1313
20230724,천안시 서북구,기타숙박,15647
20230724,천안시 서북구,레저용품쇼핑,43766
20230724,천안시 서북구,대형쇼핑몰,169809
20230724,천안시 서북구,관광유원시설,810
20230724,천안시 서북구,골프장,13958
20230724,천안시 서북구,기타레저,3584
20230724,천안시 서북구,문화서비스,4150
20230724,천안시 서북구,식음료,295846
20230724,천안시 서북구,관광기념품,93
20230725,천안시 서북구,호텔,523
20230725,천안시 서북구,기타숙박,16163
20230725,천안시 서북구,여행업,41
20230725,천안시 서북구,관광기념품,203
20230725,천안시 서북구,레저용품쇼핑,49891
20230725,천안시 서북구,대형쇼핑몰,189160
20230725,천안시 서북구,관광유원시설,2144
20230725,천안시 서북구,골프장,7658
20230725,천안시 서북구,기타레저,4446
20230725,천안시 서북구,문화서비스,3997
20230725,천안시 서북구,식음료,338926
20230726,천안시 서북구,기타숙박,13748
20230726,천안시 서북구,관광기념품,778
20230726,천안시 서북구,레저용품쇼핑,51489
20230726,천안시 서북구,대형쇼핑몰,121086
20230726,천안시 서북구,골프장,7582
20230726,천안시 서북구,기타레저,4126
20230726,천안시 서북구,문화서비스,6525
20230726,천안시 서북구,식음료,339223
20230727,천안시 서북구,호텔,2946
20230727,천안시 서북구,기타숙박,12338
20230727,천안시 서북구,레저용품쇼핑,48775
20230727,천안시 서북구,대형쇼핑몰,168091
20230727,천안시 서북구,골프장,6786
20230727,천안시 서북구,기타레저,5430
20230727,천안시 서북구,문화서비스,5218
20230727,천안시 서북구,식음료,354951
20230727,천안시 서북구,관광기념품,205
20230727,천안시 서북구,관광유원시설,731
20230728,천안시 서북구,호텔,3562
20230728,천안시 서북구,기타숙박,15700
20230728,천안시 서북구,레저용품쇼핑,61211
20230728,천안시 서북구,대형쇼핑몰,189821
20230728,천안시 서북구,관광유원시설,499
20230728,천안시 서북구,골프장,9538
20230728,천안시 서북구,기타레저,7637
20230728,천안시 서북구,문화서비스,6428
20230728,천안시 서북구,식음료,418632
20230728,천안시 서북구,관광기념품,144
20230729,천안시 서북구,호텔,7041
20230729,천안시 서북구,기타숙박,19510
20230729,천안시 서북구,레저용품쇼핑,102196
20230729,천안시 서북구,대형쇼핑몰,347010
20230729,천안시 서북구,관광유원시설,1856
20230729,천안시 서북구,골프장,9589
20230729,천안시 서북구,기타레저,10471
20230729,천안시 서북구,문화서비스,11920
20230729,천안시 서북구,식음료,539528
20230729,천안시 서북구,관광기념품,304
20230730,천안시 서북구,호텔,2795
20230730,천안시 서북구,기타숙박,17148
20230730,천안시 서북구,레저용품쇼핑,92802
20230730,천안시 서북구,대형쇼핑몰,332353
20230730,천안시 서북구,관광유원시설,1928
20230730,천안시 서북구,골프장,12051
20230730,천안시 서북구,기타레저,8167
20230730,천안시 서북구,문화서비스,11413
20230730,천안시 서북구,식음료,406803
20230731,천안시 서북구,호텔,2668
20230731,천안시 서북구,기타숙박,14711
20230731,천안시 서북구,관광기념품,257
20230731,천안시 서북구,레저용품쇼핑,72236
20230731,천안시 서북구,대형쇼핑몰,227905
20230731,천안시 서북구,관광유원시설,1424
20230731,천안시 서북구,골프장,9832
20230731,천안시 서북구,기타레저,6542
20230731,천안시 서북구,문화서비스,7020
20230731,천안시 서북구,식음료,343437
20230702,천안시 서북구,관광기념품,160
20230705,천안시 서북구,호텔,456
20230706,천안시 서북구,렌터카,80
20230707,천안시 서북구,렌터카,0
20230709,천안시 서북구,관광기념품,59
20230711,천안시 서북구,호텔,358
20230711,천안시 서북구,렌터카,150
20230712,천안시 서북구,호텔,250
20230712,천안시 서북구,렌터카,0
20230712,천안시 서북구,관광유원시설,30
20230713,천안시 서북구,관광유원시설,354
20230714,천안시 서북구,관광유원시설,325
20230717,천안시 서북구,관광유원시설,133
20230718,천안시 서북구,관광유원시설,14
20230720,천안시 서북구,렌터카,308
20230721,천안시 서북구,렌터카,0
20230722,천안시 서북구,렌터카,0
20230723,천안시 서북구,관광기념품,202
20230726,천안시 서북구,호텔,10
20230726,천안시 서북구,렌터카,0
20230726,천안시 서북구,관광유원시설,1096
20230727,천안시 서북구,여행업,44
20230728,천안시 서북구,여행업,0
20230730,천안시 서북구,관광기념품,183
20230731,천안시 서북구,여행업,170
20230801,천안시 서북구,관광총소비,608152
20230802,천안시 서북구,관광총소비,631933
20230803,천안시 서북구,관광총소비,605582
20230804,천안시 서북구,관광총소비,915590
20230805,천안시 서북구,관광총소비,1089054
20230806,천안시 서북구,관광총소비,1101062
20230807,천안시 서북구,관광총소비,462517
20230808,천안시 서북구,관광총소비,546772
20230809,천안시 서북구,관광총소비,519450
20230810,천안시 서북구,관광총소비,426931
20230811,천안시 서북구,관광총소비,623330
20230812,천안시 서북구,관광총소비,1068505
20230813,천안시 서북구,관광총소비,787076
20230814,천안시 서북구,관광총소비,681360
20230815,천안시 서북구,관광총소비,843179
20230816,천안시 서북구,관광총소비,501875
20230817,천안시 서북구,관광총소비,520021
20230818,천안시 서북구,관광총소비,674994
20230819,천안시 서북구,관광총소비,1089797
20230820,천안시 서북구,관광총소비,838588
20230821,천안시 서북구,관광총소비,483254
20230822,천안시 서북구,관광총소비,512827
20230823,천안시 서북구,관광총소비,475817
20230824,천안시 서북구,관광총소비,501156
20230825,천안시 서북구,관광총소비,672151
20230826,천안시 서북구,관광총소비,1082926
20230827,천안시 서북구,관광총소비,995842
20230828,천안시 서북구,관광총소비,539590
20230829,천안시 서북구,관광총소비,556584
20230830,천안시 서북구,관광총소비,525780
20230831,천안시 서북구,관광총소비,575829
20230801,천안시 서북구,호텔,784
20230801,천안시 서북구,기타숙박,14685
20230801,천안시 서북구,레저용품쇼핑,58830
20230801,천안시 서북구,대형쇼핑몰,149915
20230801,천안시 서북구,관광유원시설,969
20230801,천안시 서북구,골프장,9448
20230801,천안시 서북구,기타레저,6475
20230801,천안시 서북구,문화서비스,6433
20230801,천안시 서북구,식음료,360297
20230801,천안시 서북구,관광기념품,316
20230802,천안시 서북구,호텔,3422
20230802,천안시 서북구,기타숙박,15695
20230802,천안시 서북구,레저용품쇼핑,62613
20230802,천안시 서북구,대형쇼핑몰,166295
20230802,천안시 서북구,골프장,9026
20230802,천안시 서북구,기타레저,6192
20230802,천안시 서북구,문화서비스,8140
20230802,천안시 서북구,식음료,359203
20230802,천안시 서북구,관광기념품,106
20230802,천안시 서북구,관광유원시설,1241
20230803,천안시 서북구,호텔,1498
20230803,천안시 서북구,기타숙박,13075
20230803,천안시 서북구,레저용품쇼핑,57191
20230803,천안시 서북구,대형쇼핑몰,136157
20230803,천안시 서북구,관광유원시설,1453
20230803,천안시 서북구,골프장,7416
20230803,천안시 서북구,기타레저,5731
20230803,천안시 서북구,문화서비스,7113
20230803,천안시 서북구,식음료,375757
20230803,천안시 서북구,관광기념품,191
20230804,천안시 서북구,호텔,3689
20230804,천안시 서북구,기타숙박,14980
20230804,천안시 서북구,레저용품쇼핑,62132
20230804,천안시 서북구,대형쇼핑몰,400872
20230804,천안시 서북구,관광유원시설,1961
20230804,천안시 서북구,골프장,6686
20230804,천안시 서북구,기타레저,6903
20230804,천안시 서북구,문화서비스,7130
20230804,천안시 서북구,식음료,407551
20230804,천안시 서북구,관광기념품,3686
20230805,천안시 서북구,호텔,3111
20230805,천안시 서북구,기타숙박,19968
20230805,천안시 서북구,레저용품쇼핑,97553
20230805,천안시 서북구,대형쇼핑몰,413702
20230805,천안시 서북구,관광유원시설,1457
20230805,천안시 서북구,골프장,12269
20230805,천안시 서북구,기타레저,10083
20230805,천안시 서북구,문화서비스,12313
20230805,천안시 서북구,식음료,518499
20230806,천안시 서북구,호텔,2982
20230806,천안시 서북구,기타숙박,16291
20230806,천안시 서북구,레저용품쇼핑,76469
20230806,천안시 서북구,대형쇼핑몰,589130
20230806,천안시 서북구,관광유원시설,1605
20230806,천안시 서북구,골프장,8765
20230806,천안시 서북구,기타레저,8083
20230806,천안시 서북구,문화서비스,10739
20230806,천안시 서북구,식음료,386977
20230807,천안시 서북구,호텔,1142
20230807,천안시 서북구,기타숙박,22063
20230807,천안시 서북구,레저용품쇼핑,45591
20230807,천안시 서북구,대형쇼핑몰,87925
20230807,천안시 서북구,골프장,6678
20230807,천안시 서북구,기타레저,4918
20230807,천안시 서북구,문화서비스,4504
20230807,천안시 서북구,식음료,288488
20230807,천안시 서북구,관광기념품,181
20230807,천안시 서북구,관광유원시설,1027
20230808,천안시 서북구,기타숙박,15294
20230808,천안시 서북구,관광기념품,256
20230808,천안시 서북구,레저용품쇼핑,53895
20230808,천안시 서북구,대형쇼핑몰,143078
20230808,천안시 서북구,골프장,4496
20230808,천안시 서북구,기타레저,4494
20230808,천안시 서북구,문화서비스,4225
20230808,천안시 서북구,식음료,319573
20230808,천안시 서북구,관광유원시설,1134
20230809,천안시 서북구,호텔,1601
20230809,천안시 서북구,기타숙박,18003
20230809,천안시 서북구,관광기념품,221
20230809,천안시 서북구,레저용품쇼핑,37103
20230809,천안시 서북구,대형쇼핑몰,115936
20230809,천안시 서북구,골프장,6540
20230809,천안시 서북구,기타레저,4328
20230809,천안시 서북구,문화서비스,5414
20230809,천안시 서북구,식음료,328777
20230810,천안시 서북구,호텔,1371
20230810,천안시 서북구,기타숙박,11686
20230810,천안시 서북구,레저용품쇼핑,28803
20230810,천안시 서북구,대형쇼핑몰,108818
20230810,천안시 서북구,골프장,5288
20230810,천안시 서북구,기타레저,3477
20230810,천안시 서북구,문화서비스,4596
20230810,천안시 서북구,식음료,262708
20230811,천안시 서북구,호텔,1985
20230811,천안시 서북구,기타숙박,14319
20230811,천안시 서북구,레저용품쇼핑,47770
20230811,천안시 서북구,대형쇼핑몰,158710
20230811,천안시 서북구,골프장,10338
20230811,천안시 서북구,기타레저,4726
20230811,천안시 서북구,문화서비스,5107
20230811,천안시 서북구,식음료,378853
20230811,천안시 서북구,관광기념품,275
20230811,천안시 서북구,관광유원시설,1247
20230812,천안시 서북구,호텔,4858
20230812,천안시 서북구,기타숙박,21494
20230812,천안시 서북구,관광기념품,1365
20230812,천안시 서북구,레저용품쇼핑,100781
20230812,천안시 서북구,대형쇼핑몰,369239
20230812,천안시 서북구,관광유원시설,2079
20230812,천안시 서북구,골프장,9608
20230812,천안시 서북구,기타레저,10913
20230812,천안시 서북구,문화서비스,10376
20230812,천안시 서북구,식음료,537792
20230813,천안시 서북구,호텔,2420
20230813,천안시 서북구,기타숙박,17371
20230813,천안시 서북구,레저용품쇼핑,82890
20230813,천안시 서북구,대형쇼핑몰,224337
20230813,천안시 서북구,관광유원시설,1398
20230813,천안시 서북구,골프장,11434
20230813,천안시 서북구,기타레저,7802
20230813,천안시 서북구,문화서비스,12142
20230813,천안시 서북구,식음료,427073
20230814,천안시 서북구,호텔,2483
20230814,천안시 서북구,기타숙박,20183
20230814,천안시 서북구,레저용품쇼핑,49959
20230814,천안시 서북구,대형쇼핑몰,210163
20230814,천안시 서북구,골프장,10929
20230814,천안시 서북구,기타레저,6027
20230814,천안시 서북구,문화서비스,8542
20230814,천안시 서북구,식음료,371313
20230814,천안시 서북구,관광기념품,268
20230814,천안시 서북구,관광유원시설,1493
20230815,천안시 서북구,호텔,923
20230815,천안시 서북구,기타숙박,13476
20230815,천안시 서북구,레저용품쇼핑,77276
20230815,천안시 서북구,대형쇼핑몰,308950
20230815,천안시 서북구,관광유원시설,1193
20230815,천안시 서북구,골프장,10308
20230815,천안시 서북구,기타레저,8590
20230815,천안시 서북구,문화서비스,13373
20230815,천안시 서북구,식음료,409062
20230815,천안시 서북구,관광기념품,30
20230816,천안시 서북구,호텔,1745
20230816,천안시 서북구,기타숙박,19593
20230816,천안시 서북구,레저용품쇼핑,43150
20230816,천안시 서북구,대형쇼핑몰,122726
20230816,천안시 서북구,관광유원시설,929
20230816,천안시 서북구,골프장,5990
20230816,천안시 서북구,기타레저,3204
20230816,천안시 서북구,문화서비스,5897
20230816,천안시 서북구,식음료,296395
20230816,천안시 서북구,여행업,2104
20230816,천안시 서북구,관광기념품,144
20230817,천안시 서북구,호텔,1119
20230817,천안시 서북구,기타숙박,16071
20230817,천안시 서북구,관광기념품,294
20230817,천안시 서북구,레저용품쇼핑,37471
20230817,천안시 서북구,대형쇼핑몰,114532
20230817,천안시 서북구,관광유원시설,1550
20230817,천안시 서북구,골프장,8912
20230817,천안시 서북구,기타레저,2875
20230817,천안시 서북구,문화서비스,6030
20230817,천안시 서북구,식음료,331166
20230818,천안시 서북구,호텔,6826
20230818,천안시 서북구,기타숙박,17050
20230818,천안시 서북구,레저용품쇼핑,42043
20230818,천안시 서북구,대형쇼핑몰,207470
20230818,천안시 서북구,관광유원시설,944
20230818,천안시 서북구,골프장,7602
20230818,천안시 서북구,기타레저,4241
20230818,천안시 서북구,문화서비스,5641
20230818,천안시 서북구,식음료,383024
20230818,천안시 서북구,관광기념품,153
20230819,천안시 서북구,호텔,7852
20230819,천안시 서북구,기타숙박,27181
20230819,천안시 서북구,관광기념품,404
20230819,천안시 서북구,레저용품쇼핑,76752
20230819,천안시 서북구,대형쇼핑몰,423554
20230819,천안시 서북구,관광유원시설,1600
20230819,천안시 서북구,골프장,12250
20230819,천안시 서북구,기타레저,10149
20230819,천안시 서북구,문화서비스,9140
20230819,천안시 서북구,식음료,520914
20230820,천안시 서북구,호텔,1304
20230820,천안시 서북구,기타숙박,13541
20230820,천안시 서북구,레저용품쇼핑,65456
20230820,천안시 서북구,대형쇼핑몰,326193
20230820,천안시 서북구,골프장,10546
20230820,천안시 서북구,기타레저,9418
20230820,천안시 서북구,문화서비스,8247
20230820,천안시 서북구,식음료,401088
20230820,천안시 서북구,관광기념품,82
20230820,천안시 서북구,관광유원시설,2713
20230821,천안시 서북구,호텔,1056
20230821,천안시 서북구,기타숙박,14580
20230821,천안시 서북구,레저용품쇼핑,43977
20230821,천안시 서북구,대형쇼핑몰,132103
20230821,천안시 서북구,관광유원시설,1104
20230821,천안시 서북구,골프장,9124
20230821,천안시 서북구,기타레저,3834
20230821,천안시 서북구,문화서비스,3591
20230821,천안시 서북구,식음료,273744
20230821,천안시 서북구,관광기념품,141
20230822,천안시 서북구,호텔,1123
20230822,천안시 서북구,기타숙박,12262
20230822,천안시 서북구,레저용품쇼핑,31650
20230822,천안시 서북구,대형쇼핑몰,151390
20230822,천안시 서북구,관광유원시설,1809
20230822,천안시 서북구,골프장,11534
20230822,천안시 서북구,기타레저,2703
20230822,천안시 서북구,문화서비스,3832
20230822,천안시 서북구,식음료,296396
20230822,천안시 서북구,관광기념품,128
20230823,천안시 서북구,호텔,1078
20230823,천안시 서북구,기타숙박,12232
20230823,천안시 서북구,관광기념품,438
20230823,천안시 서북구,레저용품쇼핑,34603
20230823,천안시 서북구,대형쇼핑몰,108289
20230823,천안시 서북구,골프장,6084
20230823,천안시 서북구,기타레저,2901
20230823,천안시 서북구,문화서비스,4013
20230823,천안시 서북구,식음료,305472
20230824,천안시 서북구,기타숙박,14131
20230824,천안시 서북구,레저용품쇼핑,48717
20230824,천안시 서북구,대형쇼핑몰,101168
20230824,천안시 서북구,골프장,7869
20230824,천안시 서북구,기타레저,2208
20230824,천안시 서북구,문화서비스,5857
20230824,천안시 서북구,식음료,319641
20230824,천안시 서북구,관광기념품,136
20230824,천안시 서북구,관광유원시설,721
20230825,천안시 서북구,호텔,1273
20230825,천안시 서북구,기타숙박,15024
20230825,천안시 서북구,여행업,16
20230825,천안시 서북구,레저용품쇼핑,56551
20230825,천안시 서북구,대형쇼핑몰,168083
20230825,천안시 서북구,골프장,9306
20230825,천안시 서북구,기타레저,3828
20230825,천안시 서북구,문화서비스,4163
20230825,천안시 서북구,식음료,413175
20230825,천안시 서북구,관광기념품,173
20230826,천안시 서북구,호텔,2850
20230826,천안시 서북구,기타숙박,21027
20230826,천안시 서북구,레저용품쇼핑,84408
20230826,천안시 서북구,대형쇼핑몰,383933
20230826,천안시 서북구,관광유원시설,2046
20230826,천안시 서북구,골프장,12178
20230826,천안시 서북구,기타레저,12221
20230826,천안시 서북구,문화서비스,7957
20230826,천안시 서북구,식음료,556185
20230827,천안시 서북구,호텔,667
20230827,천안시 서북구,기타숙박,15021
20230827,천안시 서북구,레저용품쇼핑,92729
20230827,천안시 서북구,대형쇼핑몰,447516
20230827,천안시 서북구,관광유원시설,1759
20230827,천안시 서북구,골프장,11552
20230827,천안시 서북구,기타레저,8831
20230827,천안시 서북구,문화서비스,7352
20230827,천안시 서북구,식음료,410306
20230828,천안시 서북구,호텔,1302
20230828,천안시 서북구,기타숙박,14181
20230828,천안시 서북구,레저용품쇼핑,78277
20230828,천안시 서북구,대형쇼핑몰,145681
20230828,천안시 서북구,골프장,9562
20230828,천안시 서북구,기타레저,5492
20230828,천안시 서북구,문화서비스,4100
20230828,천안시 서북구,식음료,280129
20230828,천안시 서북구,관광기념품,292
20230828,천안시 서북구,관광유원시설,274
20230829,천안시 서북구,기타숙박,13820
20230829,천안시 서북구,레저용품쇼핑,43276
20230829,천안시 서북구,대형쇼핑몰,162535
20230829,천안시 서북구,골프장,9631
20230829,천안시 서북구,기타레저,3007
20230829,천안시 서북구,문화서비스,2565
20230829,천안시 서북구,식음료,321219
20230829,천안시 서북구,관광기념품,143
20230830,천안시 서북구,호텔,2596
20230830,천안시 서북구,기타숙박,13665
20230830,천안시 서북구,관광기념품,351
20230830,천안시 서북구,레저용품쇼핑,37950
20230830,천안시 서북구,대형쇼핑몰,140340
20230830,천안시 서북구,골프장,8408
20230830,천안시 서북구,기타레저,2879
20230830,천안시 서북구,문화서비스,3111
20230830,천안시 서북구,식음료,316467
20230831,천안시 서북구,호텔,542
20230831,천안시 서북구,기타숙박,12581
20230831,천안시 서북구,레저용품쇼핑,48719
20230831,천안시 서북구,대형쇼핑몰,152222
20230831,천안시 서북구,골프장,8532
20230831,천안시 서북구,기타레저,2761
20230831,천안시 서북구,문화서비스,2274
20230831,천안시 서북구,식음료,346267
20230831,천안시 서북구,관광기념품,209
20230801,천안시 서북구,여행업,0
20230803,천안시 서북구,렌터카,0
20230805,천안시 서북구,관광기념품,97
20230806,천안시 서북구,관광기념품,22
20230808,천안시 서북구,호텔,325
20230809,천안시 서북구,관광유원시설,1527
20230810,천안시 서북구,관광기념품,46
20230810,천안시 서북구,관광유원시설,140
20230813,천안시 서북구,관광기념품,208
20230814,천안시 서북구,여행업,0
20230817,천안시 서북구,여행업,0
20230823,천안시 서북구,렌터카,260
20230823,천안시 서북구,관광유원시설,248
20230823,천안시 서북구,캠핑장/펜션,200
20230824,천안시 서북구,호텔,709
20230824,천안시 서북구,렌터카,0
20230824,천안시 서북구,캠핑장/펜션,0
20230825,천안시 서북구,관광유원시설,560
20230826,천안시 서북구,관광기념품,120
20230827,천안시 서북구,관광기념품,110
20230828,천안시 서북구,렌터카,300
20230829,천안시 서북구,호텔,55
20230829,천안시 서북구,렌터카,0
20230829,천안시 서북구,관광유원시설,333
20230829,천안시 서북구,캠핑장/펜션,0
20230830,천안시 서북구,관광유원시설,13
