기준년월,기초지자체,방문자 구분,방문자 수
2023-04-06,천안시 동남구,외부방문자(b+c),97123.0
2023-04-06,천안시 동남구,외지인방문자(b),96999.0
2023-04-06,천안시 동남구,전체방문자(a+b+c),232517.0
2023-04-06,천안시 동남구,현지인방문자(a),135394.0
2023-04-06,천안시 서북구,외국인방문자(c),151.0
2023-04-06,천안시 서북구,외부방문자(b+c),83409.0
2023-04-06,천안시 서북구,외지인방문자(b),83258.0
2023-04-06,천안시 서북구,전체방문자(a+b+c),225271.0
2023-04-06,천안시 서북구,현지인방문자(a),141862.0
2023-04-07,천안시 동남구,외국인방문자(c),123.0
2023-04-07,천안시 동남구,외부방문자(b+c),111301.0
2023-04-07,천안시 동남구,외지인방문자(b),111178.0
2023-04-07,천안시 동남구,전체방문자(a+b+c),249996.0
2023-04-07,천안시 동남구,현지인방문자(a),138694.0
2023-04-07,천안시 서북구,외국인방문자(c),139.0
2023-04-07,천안시 서북구,외부방문자(b+c),98923.0
2023-04-07,천안시 서북구,외지인방문자(b),98784.0
2023-04-07,천안시 서북구,전체방문자(a+b+c),245132.0
2023-04-07,천안시 서북구,현지인방문자(a),146209.0
2023-04-08,천안시 동남구,외국인방문자(c),98.0
2023-04-08,천안시 동남구,외부방문자(b+c),159894.0
2023-04-08,천안시 동남구,외지인방문자(b),159796.0
2023-04-08,천안시 동남구,전체방문자(a+b+c),288572.0
2023-04-08,천안시 동남구,현지인방문자(a),128678.0
2023-04-08,천안시 서북구,외국인방문자(c),124.0
2023-04-08,천안시 서북구,외부방문자(b+c),130566.0
2023-04-08,천안시 서북구,외지인방문자(b),130442.0
2023-04-08,천안시 서북구,전체방문자(a+b+c),264791.0
2023-04-08,천안시 서북구,현지인방문자(a),134225.0
2023-04-09,천안시 동남구,외국인방문자(c),113.0
2023-04-09,천안시 동남구,외부방문자(b+c),153252.0
2023-04-09,천안시 동남구,외지인방문자(b),153139.0
2023-04-09,천안시 동남구,전체방문자(a+b+c),278580.0
2023-04-09,천안시 동남구,현지인방문자(a),125328.0
2023-04-09,천안시 서북구,외국인방문자(c),134.0
2023-04-09,천안시 서북구,외부방문자(b+c),104728.0
2023-04-09,천안시 서북구,외지인방문자(b),104594.0
2023-04-09,천안시 서북구,전체방문자(a+b+c),231789.0
2023-04-09,천안시 서북구,현지인방문자(a),127060.0
2023-04-10,천안시 동남구,외국인방문자(c),99.0
2023-04-10,천안시 동남구,외부방문자(b+c),99366.0
2023-04-10,천안시 동남구,외지인방문자(b),99267.0
2023-04-10,천안시 동남구,전체방문자(a+b+c),235838.0
2023-04-10,천안시 동남구,현지인방문자(a),136472.0
2023-04-10,천안시 서북구,외국인방문자(c),145.0
2023-04-10,천안시 서북구,외부방문자(b+c),87498.0
2023-04-10,천안시 서북구,외지인방문자(b),87353.0
2023-04-10,천안시 서북구,전체방문자(a+b+c),230263.0
2023-04-10,천안시 서북구,현지인방문자(a),142765.0
2023-04-11,천안시 동남구,외국인방문자(c),110.0
2023-04-11,천안시 동남구,외부방문자(b+c),95548.0
2023-04-11,천안시 동남구,외지인방문자(b),95438.0
2023-04-11,천안시 동남구,전체방문자(a+b+c),229913.0
2023-04-11,천안시 동남구,현지인방문자(a),134365.0
2023-04-11,천안시 서북구,외국인방문자(c),150.0
2023-04-11,천안시 서북구,외부방문자(b+c),84811.0
2023-04-11,천안시 서북구,외지인방문자(b),84662.0
2023-04-11,천안시 서북구,전체방문자(a+b+c),225427.0
2023-04-11,천안시 서북구,현지인방문자(a),140616.0
2023-04-12,천안시 동남구,외국인방문자(c),116.0
2023-04-12,천안시 동남구,외부방문자(b+c),100524.0
2023-04-12,천안시 동남구,외지인방문자(b),100408.0
2023-04-12,천안시 동남구,전체방문자(a+b+c),237217.0
2023-04-12,천안시 동남구,현지인방문자(a),136692.0
2023-04-12,천안시 서북구,외국인방문자(c),143.0
2023-04-12,천안시 서북구,외부방문자(b+c),89939.0
2023-04-12,천안시 서북구,외지인방문자(b),89796.0
2023-04-12,천안시 서북구,전체방문자(a+b+c),233201.0
2023-04-12,천안시 서북구,현지인방문자(a),143262.0
2023-04-13,천안시 동남구,외국인방문자(c),108.0
2023-04-13,천안시 동남구,외부방문자(b+c),105185.0
2023-04-13,천안시 동남구,외지인방문자(b),105077.0
2023-04-13,천안시 동남구,전체방문자(a+b+c),242185.0
2023-04-13,천안시 동남구,현지인방문자(a),137000.0
2023-04-13,천안시 서북구,외국인방문자(c),139.0
2023-04-13,천안시 서북구,외부방문자(b+c),93319.0
2023-04-13,천안시 서북구,외지인방문자(b),93180.0
2023-04-13,천안시 서북구,전체방문자(a+b+c),236490.0
2023-04-13,천안시 서북구,현지인방문자(a),143171.0
2023-04-14,천안시 동남구,외국인방문자(c),114.0
2023-04-14,천안시 동남구,외부방문자(b+c),116867.0
2023-04-14,천안시 동남구,외지인방문자(b),116753.0
2023-04-14,천안시 동남구,전체방문자(a+b+c),256500.0
2023-04-14,천안시 동남구,현지인방문자(a),139632.0
2023-04-14,천안시 서북구,외국인방문자(c),115.0
2023-04-14,천안시 서북구,외부방문자(b+c),106147.0
2023-04-14,천안시 서북구,외지인방문자(b),106032.0
2023-04-14,천안시 서북구,전체방문자(a+b+c),252699.0
2023-04-14,천안시 서북구,현지인방문자(a),146552.0
2023-04-15,천안시 동남구,외국인방문자(c),101.0
2023-04-15,천안시 동남구,외부방문자(b+c),153419.0
2023-04-15,천안시 동남구,외지인방문자(b),153318.0
2023-04-15,천안시 동남구,전체방문자(a+b+c),280038.0
2023-04-15,천안시 동남구,현지인방문자(a),126620.0
2023-04-15,천안시 서북구,외국인방문자(c),101.0
2023-04-15,천안시 서북구,외부방문자(b+c),135121.0
2023-04-15,천안시 서북구,외지인방문자(b),135020.0
2023-04-15,천안시 서북구,전체방문자(a+b+c),269027.0
2023-04-15,천안시 서북구,현지인방문자(a),133906.0
2023-04-16,천안시 동남구,외국인방문자(c),91.0
2023-04-16,천안시 동남구,외부방문자(b+c),151480.0
2023-04-16,천안시 동남구,외지인방문자(b),151389.0
2023-04-16,천안시 동남구,전체방문자(a+b+c),276955.0
2023-04-16,천안시 동남구,현지인방문자(a),125475.0
2023-04-16,천안시 서북구,외국인방문자(c),98.0
2023-04-16,천안시 서북구,외부방문자(b+c),114265.0
2023-04-16,천안시 서북구,외지인방문자(b),114166.0
2023-04-16,천안시 서북구,전체방문자(a+b+c),243156.0
2023-04-16,천안시 서북구,현지인방문자(a),128891.0
2023-04-17,천안시 동남구,외국인방문자(c),98.0
2023-04-17,천안시 동남구,외부방문자(b+c),101525.0
2023-04-17,천안시 동남구,외지인방문자(b),101426.0
2023-04-17,천안시 동남구,전체방문자(a+b+c),237528.0
2023-04-17,천안시 동남구,현지인방문자(a),136003.0
2023-04-17,천안시 서북구,외국인방문자(c),125.0
2023-04-17,천안시 서북구,외부방문자(b+c),90383.0
2023-04-17,천안시 서북구,외지인방문자(b),90258.0
2023-04-17,천안시 서북구,전체방문자(a+b+c),232378.0
2023-04-17,천안시 서북구,현지인방문자(a),141995.0
2023-04-18,천안시 동남구,외국인방문자(c),125.0
2023-04-18,천안시 동남구,외부방문자(b+c),97841.0
2023-04-18,천안시 동남구,외지인방문자(b),97716.0
2023-04-18,천안시 동남구,전체방문자(a+b+c),231580.0
2023-04-18,천안시 동남구,현지인방문자(a),133738.0
2023-04-18,천안시 서북구,외국인방문자(c),136.0
2023-04-18,천안시 서북구,외부방문자(b+c),89330.0
2023-04-18,천안시 서북구,외지인방문자(b),89194.0
2023-04-18,천안시 서북구,전체방문자(a+b+c),229936.0
2023-04-18,천안시 서북구,현지인방문자(a),140606.0
2023-04-19,천안시 동남구,외국인방문자(c),124.0
2023-04-19,천안시 동남구,외부방문자(b+c),106531.0
2023-04-19,천안시 동남구,외지인방문자(b),106407.0
2023-04-19,천안시 동남구,전체방문자(a+b+c),244389.0
2023-04-19,천안시 동남구,현지인방문자(a),137858.0
2023-04-19,천안시 서북구,외국인방문자(c),162.0
2023-04-19,천안시 서북구,외부방문자(b+c),94568.0
2023-04-19,천안시 서북구,외지인방문자(b),94406.0
2023-04-19,천안시 서북구,전체방문자(a+b+c),239398.0
2023-04-19,천안시 서북구,현지인방문자(a),144830.0
2023-04-20,천안시 동남구,외국인방문자(c),120.0
2023-04-20,천안시 동남구,외부방문자(b+c),109782.0
2023-04-20,천안시 동남구,외지인방문자(b),109662.0
2023-04-20,천안시 동남구,전체방문자(a+b+c),246639.0
2023-04-20,천안시 동남구,현지인방문자(a),136857.0
2023-04-20,천안시 서북구,외국인방문자(c),179.0
2023-04-20,천안시 서북구,외부방문자(b+c),94966.0
2023-04-20,천안시 서북구,외지인방문자(b),94787.0
2023-04-20,천안시 서북구,전체방문자(a+b+c),238396.0
2023-04-20,천안시 서북구,현지인방문자(a),143430.0
2023-04-21,천안시 동남구,외국인방문자(c),141.0
2023-04-21,천안시 동남구,외부방문자(b+c),122329.0
2023-04-21,천안시 동남구,외지인방문자(b),122188.0
2023-04-21,천안시 동남구,전체방문자(a+b+c),260982.0
2023-04-21,천안시 동남구,현지인방문자(a),138652.0
2023-04-21,천안시 서북구,외국인방문자(c),160.0
2023-04-21,천안시 서북구,외부방문자(b+c),109098.0
2023-04-21,천안시 서북구,외지인방문자(b),108938.0
2023-04-21,천안시 서북구,전체방문자(a+b+c),254855.0
2023-04-21,천안시 서북구,현지인방문자(a),145758.0
2023-04-22,천안시 동남구,외국인방문자(c),101.0
2023-04-22,천안시 동남구,외부방문자(b+c),158693.0
2023-04-22,천안시 동남구,외지인방문자(b),158592.0
2023-04-22,천안시 동남구,전체방문자(a+b+c),286503.0
2023-04-22,천안시 동남구,현지인방문자(a),127810.0
2023-04-22,천안시 서북구,외국인방문자(c),126.0
2023-04-22,천안시 서북구,외부방문자(b+c),135877.0
2023-04-22,천안시 서북구,외지인방문자(b),135751.0
2023-04-22,천안시 서북구,전체방문자(a+b+c),269315.0
2023-04-22,천안시 서북구,현지인방문자(a),133438.0
2023-04-23,천안시 동남구,외국인방문자(c),107.0
2023-04-23,천안시 동남구,외부방문자(b+c),149218.0
2023-04-23,천안시 동남구,외지인방문자(b),149110.0
2023-04-23,천안시 동남구,전체방문자(a+b+c),272698.0
2023-04-23,천안시 동남구,현지인방문자(a),123480.0
2023-04-23,천안시 서북구,외국인방문자(c),134.0
2023-04-23,천안시 서북구,외부방문자(b+c),110835.0
2023-04-23,천안시 서북구,외지인방문자(b),110702.0
2023-04-23,천안시 서북구,전체방문자(a+b+c),238508.0
2023-04-23,천안시 서북구,현지인방문자(a),127673.0
2023-04-24,천안시 동남구,외국인방문자(c),121.0
2023-04-24,천안시 동남구,외부방문자(b+c),102850.0
2023-04-24,천안시 동남구,외지인방문자(b),102728.0
2023-04-24,천안시 동남구,전체방문자(a+b+c),238510.0
2023-04-24,천안시 동남구,현지인방문자(a),135660.0
2023-04-24,천안시 서북구,외국인방문자(c),140.0
2023-04-24,천안시 서북구,외부방문자(b+c),94444.0
2023-04-24,천안시 서북구,외지인방문자(b),94304.0
2023-04-24,천안시 서북구,전체방문자(a+b+c),235931.0
2023-04-24,천안시 서북구,현지인방문자(a),141488.0
2023-04-25,천안시 동남구,외국인방문자(c),116.0
2023-04-25,천안시 동남구,외부방문자(b+c),102137.0
2023-04-25,천안시 동남구,외지인방문자(b),102022.0
2023-04-25,천안시 동남구,전체방문자(a+b+c),236313.0
2023-04-25,천안시 동남구,현지인방문자(a),134176.0
2023-04-25,천안시 서북구,외국인방문자(c),169.0
2023-04-25,천안시 서북구,외부방문자(b+c),94431.0
2023-04-25,천안시 서북구,외지인방문자(b),94262.0
2023-04-25,천안시 서북구,전체방문자(a+b+c),234960.0
2023-04-25,천안시 서북구,현지인방문자(a),140528.0
2023-04-26,천안시 동남구,외국인방문자(c),120.0
2023-04-26,천안시 동남구,외부방문자(b+c),107112.0
2023-04-26,천안시 동남구,외지인방문자(b),106992.0
2023-04-26,천안시 동남구,전체방문자(a+b+c),243674.0
2023-04-26,천안시 동남구,현지인방문자(a),136563.0
2023-04-26,천안시 서북구,외국인방문자(c),166.0
2023-04-26,천안시 서북구,외부방문자(b+c),98593.0
2023-04-26,천안시 서북구,외지인방문자(b),98427.0
2023-04-26,천안시 서북구,전체방문자(a+b+c),240749.0
2023-04-26,천안시 서북구,현지인방문자(a),142156.0
2023-04-27,천안시 동남구,외국인방문자(c),107.0
2023-04-27,천안시 동남구,외부방문자(b+c),111935.0
2023-04-27,천안시 동남구,외지인방문자(b),111828.0
2023-04-27,천안시 동남구,전체방문자(a+b+c),248733.0
2023-04-27,천안시 동남구,현지인방문자(a),136798.0
2023-04-27,천안시 서북구,외국인방문자(c),156.0
2023-04-27,천안시 서북구,외부방문자(b+c),102170.0
2023-04-27,천안시 서북구,외지인방문자(b),102014.0
2023-04-27,천안시 서북구,전체방문자(a+b+c),246297.0
2023-04-27,천안시 서북구,현지인방문자(a),144126.0
2023-04-28,천안시 동남구,외국인방문자(c),90.0
2023-04-28,천안시 동남구,외부방문자(b+c),128400.0
2023-04-28,천안시 동남구,외지인방문자(b),128310.0
2023-04-28,천안시 동남구,전체방문자(a+b+c),266836.0
2023-04-28,천안시 동남구,현지인방문자(a),138436.0
2023-04-28,천안시 서북구,외국인방문자(c),122.0
2023-04-28,천안시 서북구,외부방문자(b+c),113309.0
2023-04-28,천안시 서북구,외지인방문자(b),113186.0
2023-04-28,천안시 서북구,전체방문자(a+b+c),259402.0
2023-04-28,천안시 서북구,현지인방문자(a),146094.0
2023-04-29,천안시 동남구,외국인방문자(c),115.0
2023-04-29,천안시 동남구,외부방문자(b+c),159152.0
2023-04-29,천안시 동남구,외지인방문자(b),159036.0
2023-04-29,천안시 동남구,전체방문자(a+b+c),282751.0
2023-04-29,천안시 동남구,현지인방문자(a),123599.0
2023-04-29,천안시 서북구,외국인방문자(c),109.0
2023-04-29,천안시 서북구,외부방문자(b+c),139185.0
2023-04-29,천안시 서북구,외지인방문자(b),139076.0
2023-04-29,천안시 서북구,전체방문자(a+b+c),268563.0
2023-04-29,천안시 서북구,현지인방문자(a),129378.0
2023-04-30,천안시 동남구,외국인방문자(c),109.0
2023-04-30,천안시 동남구,외부방문자(b+c),171084.0
2023-04-30,천안시 동남구,외지인방문자(b),170975.0
2023-04-30,천안시 동남구,전체방문자(a+b+c),293899.0
2023-04-30,천안시 동남구,현지인방문자(a),122815.0
2023-04-30,천안시 서북구,외국인방문자(c),108.0
2023-04-30,천안시 서북구,외부방문자(b+c),128243.0
2023-04-30,천안시 서북구,외지인방문자(b),128135.0
2023-04-30,천안시 서북구,전체방문자(a+b+c),253357.0
2023-04-30,천안시 서북구,현지인방문자(a),125114.0
2023-05-01,천안시 동남구,외국인방문자(c),104.0
2023-05-01,천안시 동남구,외부방문자(b+c),124393.0
2023-05-01,천안시 동남구,외지인방문자(b),124288.0
2023-05-01,천안시 동남구,전체방문자(a+b+c),275869.0
2023-05-01,천안시 동남구,현지인방문자(a),151476.0
2023-05-01,천안시 서북구,외국인방문자(c),107.0
2023-05-01,천안시 서북구,외부방문자(b+c),91870.0
2023-05-01,천안시 서북구,외지인방문자(b),91763.0
2023-05-01,천안시 서북구,전체방문자(a+b+c),228548.0
2023-05-01,천안시 서북구,현지인방문자(a),136678.0
2023-05-02,천안시 동남구,외국인방문자(c),185.0
2023-05-02,천안시 동남구,외부방문자(b+c),98350.0
2023-05-02,천안시 동남구,외지인방문자(b),98164.0
2023-05-02,천안시 동남구,전체방문자(a+b+c),257068.0
2023-05-02,천안시 동남구,현지인방문자(a),158718.0
2023-05-02,천안시 서북구,외국인방문자(c),129.0
2023-05-02,천안시 서북구,외부방문자(b+c),82582.0
2023-05-02,천안시 서북구,외지인방문자(b),82453.0
2023-05-02,천안시 서북구,전체방문자(a+b+c),228157.0
2023-05-02,천안시 서북구,현지인방문자(a),145576.0
2023-05-03,천안시 동남구,외국인방문자(c),159.0
2023-05-03,천안시 동남구,외부방문자(b+c),103286.0
2023-05-03,천안시 동남구,외지인방문자(b),103128.0
2023-05-03,천안시 동남구,전체방문자(a+b+c),262561.0
2023-05-03,천안시 동남구,현지인방문자(a),159274.0
2023-05-03,천안시 서북구,외국인방문자(c),131.0
2023-05-03,천안시 서북구,외부방문자(b+c),85856.0
2023-05-03,천안시 서북구,외지인방문자(b),85726.0
2023-05-03,천안시 서북구,전체방문자(a+b+c),233252.0
2023-05-03,천안시 서북구,현지인방문자(a),147396.0
2023-05-04,천안시 동남구,외국인방문자(c),133.0
2023-05-04,천안시 동남구,외부방문자(b+c),125346.0
2023-05-04,천안시 동남구,외지인방문자(b),125212.0
2023-05-04,천안시 동남구,전체방문자(a+b+c),284081.0
2023-05-04,천안시 동남구,현지인방문자(a),158736.0
2023-05-04,천안시 서북구,외국인방문자(c),129.0
2023-05-04,천안시 서북구,외부방문자(b+c),102690.0
2023-05-04,천안시 서북구,외지인방문자(b),102560.0
2023-05-04,천안시 서북구,전체방문자(a+b+c),250054.0
2023-05-04,천안시 서북구,현지인방문자(a),147364.0
2023-05-05,천안시 동남구,외국인방문자(c),136.0
2023-05-05,천안시 동남구,외부방문자(b+c),142751.0
2023-05-05,천안시 동남구,외지인방문자(b),142614.0
2023-05-05,천안시 동남구,전체방문자(a+b+c),271040.0
2023-05-05,천안시 동남구,현지인방문자(a),128289.0
2023-05-05,천안시 서북구,외국인방문자(c),126.0
2023-05-05,천안시 서북구,외부방문자(b+c),122066.0
2023-05-05,천안시 서북구,외지인방문자(b),121940.0
2023-05-05,천안시 서북구,전체방문자(a+b+c),247457.0
2023-05-05,천안시 서북구,현지인방문자(a),125391.0
2023-05-06,천안시 동남구,외국인방문자(c),98.0
2023-05-06,천안시 동남구,외부방문자(b+c),150626.0
2023-05-06,천안시 동남구,외지인방문자(b),150528.0
2023-05-06,천안시 동남구,전체방문자(a+b+c),273679.0
2023-05-06,천안시 동남구,현지인방문자(a),123053.0
2023-05-06,천안시 서북구,외국인방문자(c),134.0
2023-05-06,천안시 서북구,외부방문자(b+c),129389.0
2023-05-06,천안시 서북구,외지인방문자(b),129255.0
2023-05-06,천안시 서북구,전체방문자(a+b+c),249274.0
2023-05-06,천안시 서북구,현지인방문자(a),119886.0
2023-05-07,천안시 동남구,외국인방문자(c),96.0
2023-05-07,천안시 동남구,외부방문자(b+c),153900.0
2023-05-07,천안시 동남구,외지인방문자(b),153804.0
2023-05-07,천안시 동남구,전체방문자(a+b+c),286112.0
2023-05-07,천안시 동남구,현지인방문자(a),132212.0
2023-05-07,천안시 서북구,외국인방문자(c),105.0
2023-05-07,천안시 서북구,외부방문자(b+c),113578.0
2023-05-07,천안시 서북구,외지인방문자(b),113474.0
2023-05-07,천안시 서북구,전체방문자(a+b+c),237387.0
2023-05-07,천안시 서북구,현지인방문자(a),123809.0
2023-05-08,천안시 동남구,외국인방문자(c),97.0
2023-05-08,천안시 동남구,외부방문자(b+c),108355.0
2023-05-08,천안시 동남구,외지인방문자(b),108258.0
2023-05-08,천안시 동남구,전체방문자(a+b+c),266996.0
2023-05-08,천안시 동남구,현지인방문자(a),158641.0
2023-05-08,천안시 서북구,외국인방문자(c),124.0
2023-05-08,천안시 서북구,외부방문자(b+c),87358.0
2023-05-08,천안시 서북구,외지인방문자(b),87234.0
2023-05-08,천안시 서북구,전체방문자(a+b+c),232639.0
2023-05-08,천안시 서북구,현지인방문자(a),145282.0
2023-05-09,천안시 동남구,외국인방문자(c),109.0
2023-05-09,천안시 동남구,외부방문자(b+c),103842.0
2023-05-09,천안시 동남구,외지인방문자(b),103733.0
2023-05-09,천안시 동남구,전체방문자(a+b+c),262490.0
2023-05-09,천안시 동남구,현지인방문자(a),158648.0
2023-05-09,천안시 서북구,외국인방문자(c),141.0
2023-05-09,천안시 서북구,외부방문자(b+c),89167.0
2023-05-09,천안시 서북구,외지인방문자(b),89026.0
2023-05-09,천안시 서북구,전체방문자(a+b+c),235670.0
2023-05-09,천안시 서북구,현지인방문자(a),146503.0
2023-05-10,천안시 동남구,외국인방문자(c),130.0
2023-05-10,천안시 동남구,외부방문자(b+c),110398.0
2023-05-10,천안시 동남구,외지인방문자(b),110268.0
2023-05-10,천안시 동남구,전체방문자(a+b+c),269718.0
2023-05-10,천안시 동남구,현지인방문자(a),159320.0
2023-05-10,천안시 서북구,외국인방문자(c),189.0
2023-05-10,천안시 서북구,외부방문자(b+c),93726.0
2023-05-10,천안시 서북구,외지인방문자(b),93538.0
2023-05-10,천안시 서북구,전체방문자(a+b+c),241489.0
2023-05-10,천안시 서북구,현지인방문자(a),147763.0
2023-05-11,천안시 동남구,외국인방문자(c),116.0
2023-05-11,천안시 동남구,외부방문자(b+c),113939.0
2023-05-11,천안시 동남구,외지인방문자(b),113824.0
2023-05-11,천안시 동남구,전체방문자(a+b+c),272129.0
2023-05-11,천안시 동남구,현지인방문자(a),158190.0
2023-05-11,천안시 서북구,외국인방문자(c),186.0
2023-05-11,천안시 서북구,외부방문자(b+c),94574.0
2023-05-11,천안시 서북구,외지인방문자(b),94388.0
2023-05-11,천안시 서북구,전체방문자(a+b+c),241536.0
2023-05-11,천안시 서북구,현지인방문자(a),146962.0
2023-05-12,천안시 동남구,외국인방문자(c),126.0
2023-05-12,천안시 동남구,외부방문자(b+c),122654.0
2023-05-12,천안시 동남구,외지인방문자(b),122528.0
2023-05-12,천안시 동남구,전체방문자(a+b+c),278464.0
2023-05-12,천안시 동남구,현지인방문자(a),155810.0
2023-05-12,천안시 서북구,외국인방문자(c),151.0
2023-05-12,천안시 서북구,외부방문자(b+c),104055.0
2023-05-12,천안시 서북구,외지인방문자(b),103904.0
2023-05-12,천안시 서북구,전체방문자(a+b+c),251542.0
2023-05-12,천안시 서북구,현지인방문자(a),147486.0
2023-05-13,천안시 동남구,외국인방문자(c),95.0
2023-05-13,천안시 동남구,외부방문자(b+c),167955.0
2023-05-13,천안시 동남구,외지인방문자(b),167860.0
2023-05-13,천안시 동남구,전체방문자(a+b+c),305960.0
2023-05-13,천안시 동남구,현지인방문자(a),138005.0
2023-05-13,천안시 서북구,외국인방문자(c),117.0
2023-05-13,천안시 서북구,외부방문자(b+c),130653.0
2023-05-13,천안시 서북구,외지인방문자(b),130536.0
2023-05-13,천안시 서북구,전체방문자(a+b+c),264349.0
2023-05-13,천안시 서북구,현지인방문자(a),133696.0
2023-05-14,천안시 동남구,외국인방문자(c),94.0
2023-05-14,천안시 동남구,외부방문자(b+c),151221.0
2023-05-14,천안시 동남구,외지인방문자(b),151126.0
2023-05-14,천안시 동남구,전체방문자(a+b+c),287024.0
2023-05-14,천안시 동남구,현지인방문자(a),135804.0
2023-05-14,천안시 서북구,외국인방문자(c),104.0
2023-05-14,천안시 서북구,외부방문자(b+c),104946.0
2023-05-14,천안시 서북구,외지인방문자(b),104842.0
2023-05-14,천안시 서북구,전체방문자(a+b+c),231797.0
2023-05-14,천안시 서북구,현지인방문자(a),126850.0
2023-05-15,천안시 동남구,외국인방문자(c),112.0
2023-05-15,천안시 동남구,외부방문자(b+c),104720.0
2023-05-15,천안시 동남구,외지인방문자(b),104608.0
2023-05-15,천안시 동남구,전체방문자(a+b+c),262882.0
2023-05-15,천안시 동남구,현지인방문자(a),158162.0
2023-05-15,천안시 서북구,외국인방문자(c),152.0
2023-05-15,천안시 서북구,외부방문자(b+c),92104.0
2023-05-15,천안시 서북구,외지인방문자(b),91952.0
2023-05-15,천안시 서북구,전체방문자(a+b+c),238401.0
2023-05-15,천안시 서북구,현지인방문자(a),146296.0
2023-05-16,천안시 동남구,외국인방문자(c),137.0
2023-05-16,천안시 동남구,외부방문자(b+c),111049.0
2023-05-16,천안시 동남구,외지인방문자(b),110912.0
2023-05-16,천안시 동남구,전체방문자(a+b+c),269613.0
2023-05-16,천안시 동남구,현지인방문자(a),158564.0
2023-05-16,천안시 서북구,외국인방문자(c),195.0
2023-05-16,천안시 서북구,외부방문자(b+c),95423.0
2023-05-16,천안시 서북구,외지인방문자(b),95228.0
2023-05-16,천안시 서북구,전체방문자(a+b+c),242045.0
2023-05-16,천안시 서북구,현지인방문자(a),146622.0
2023-05-17,천안시 동남구,외국인방문자(c),176.0
2023-05-17,천안시 동남구,외부방문자(b+c),112666.0
2023-05-17,천안시 동남구,외지인방문자(b),112490.0
2023-05-17,천안시 동남구,전체방문자(a+b+c),270443.0
2023-05-17,천안시 동남구,현지인방문자(a),157776.0
2023-05-17,천안시 서북구,외국인방문자(c),184.0
2023-05-17,천안시 서북구,외부방문자(b+c),98513.0
2023-05-17,천안시 서북구,외지인방문자(b),98329.0
2023-05-17,천안시 서북구,전체방문자(a+b+c),246076.0
2023-05-17,천안시 서북구,현지인방문자(a),147564.0
2023-05-18,천안시 동남구,외국인방문자(c),163.0
2023-05-18,천안시 동남구,외부방문자(b+c),117553.0
2023-05-18,천안시 동남구,외지인방문자(b),117390.0
2023-05-18,천안시 동남구,전체방문자(a+b+c),276320.0
2023-05-18,천안시 동남구,현지인방문자(a),158767.0
2023-05-18,천안시 서북구,외국인방문자(c),160.0
2023-05-18,천안시 서북구,외부방문자(b+c),103928.0
2023-05-18,천안시 서북구,외지인방문자(b),103768.0
2023-05-18,천안시 서북구,전체방문자(a+b+c),251401.0
2023-05-18,천안시 서북구,현지인방문자(a),147472.0
2023-05-19,천안시 동남구,외국인방문자(c),181.0
2023-05-19,천안시 동남구,외부방문자(b+c),130598.0
2023-05-19,천안시 동남구,외지인방문자(b),130417.0
2023-05-19,천안시 동남구,전체방문자(a+b+c),286946.0
2023-05-19,천안시 동남구,현지인방문자(a),156348.0
2023-05-19,천안시 서북구,외국인방문자(c),150.0
2023-05-19,천안시 서북구,외부방문자(b+c),113196.0
2023-05-19,천안시 서북구,외지인방문자(b),113046.0
2023-05-19,천안시 서북구,전체방문자(a+b+c),262359.0
2023-05-19,천안시 서북구,현지인방문자(a),149163.0
2023-05-20,천안시 동남구,외국인방문자(c),103.0
2023-05-20,천안시 동남구,외부방문자(b+c),169877.0
2023-05-20,천안시 동남구,외지인방문자(b),169774.0
2023-05-20,천안시 동남구,전체방문자(a+b+c),308208.0
2023-05-20,천안시 동남구,현지인방문자(a),138330.0
2023-05-20,천안시 서북구,외국인방문자(c),107.0
2023-05-20,천안시 서북구,외부방문자(b+c),141311.0
2023-05-20,천안시 서북구,외지인방문자(b),141204.0
2023-05-20,천안시 서북구,전체방문자(a+b+c),275788.0
2023-05-20,천안시 서북구,현지인방문자(a),134477.0
2023-05-21,천안시 동남구,외국인방문자(c),106.0
2023-05-21,천안시 동남구,외부방문자(b+c),155566.0
2023-05-21,천안시 동남구,외지인방문자(b),155460.0
2023-05-21,천안시 동남구,전체방문자(a+b+c),292671.0
2023-05-21,천안시 동남구,현지인방문자(a),137106.0
2023-05-21,천안시 서북구,외국인방문자(c),123.0
2023-05-21,천안시 서북구,외부방문자(b+c),117037.0
2023-05-21,천안시 서북구,외지인방문자(b),116914.0
2023-05-21,천안시 서북구,전체방문자(a+b+c),246635.0
2023-05-21,천안시 서북구,현지인방문자(a),129598.0
2023-05-22,천안시 동남구,외국인방문자(c),111.0
2023-05-22,천안시 동남구,외부방문자(b+c),111411.0
2023-05-22,천안시 동남구,외지인방문자(b),111300.0
2023-05-22,천안시 동남구,전체방문자(a+b+c),268540.0
2023-05-22,천안시 동남구,현지인방문자(a),157129.0
2023-05-22,천안시 서북구,외국인방문자(c),145.0
2023-05-22,천안시 서북구,외부방문자(b+c),97466.0
2023-05-22,천안시 서북구,외지인방문자(b),97321.0
2023-05-22,천안시 서북구,전체방문자(a+b+c),243654.0
2023-05-22,천안시 서북구,현지인방문자(a),146188.0
2023-05-23,천안시 동남구,외국인방문자(c),130.0
2023-05-23,천안시 동남구,외부방문자(b+c),114692.0
2023-05-23,천안시 동남구,외지인방문자(b),114562.0
