기준년월,기초지자체,중분류,소비액(천원)
20230114,천안시 동남구,골프장,18204
20230114,천안시 동남구,기타레저,6636
20230114,천안시 동남구,문화서비스,6088
20230114,천안시 동남구,식음료,394454
20230115,천안시 동남구,콘도,27975
20230115,천안시 동남구,기타숙박,5307
20230115,천안시 동남구,관광기념품,384
20230115,천안시 동남구,레저용품쇼핑,16290
20230115,천안시 동남구,대형쇼핑몰,319845
20230115,천안시 동남구,골프장,16326
20230115,천안시 동남구,기타레저,5207
20230115,천안시 동남구,문화서비스,6042
20230115,천안시 동남구,식음료,303063
20230116,천안시 동남구,호텔,300
20230116,천안시 동남구,콘도,12392
20230116,천안시 동남구,캠핑장/펜션,108
20230116,천안시 동남구,기타숙박,5375
20230116,천안시 동남구,레저용품쇼핑,12827
20230116,천안시 동남구,대형쇼핑몰,144254
20230116,천안시 동남구,골프장,8306
20230116,천안시 동남구,기타레저,2019
20230116,천안시 동남구,문화서비스,1796
20230116,천안시 동남구,식음료,197273
20230117,천안시 동남구,콘도,6794
20230117,천안시 동남구,기타숙박,6330
20230117,천안시 동남구,레저용품쇼핑,8396
20230117,천안시 동남구,대형쇼핑몰,121380
20230117,천안시 동남구,골프장,12655
20230117,천안시 동남구,기타레저,1728
20230117,천안시 동남구,문화서비스,2125
20230117,천안시 동남구,식음료,226095
20230117,천안시 동남구,관광유원시설,48
20230118,천안시 동남구,호텔,220
20230118,천안시 동남구,콘도,6752
20230118,천안시 동남구,기타숙박,7041
20230118,천안시 동남구,관광기념품,262
20230118,천안시 동남구,레저용품쇼핑,6927
20230118,천안시 동남구,대형쇼핑몰,131799
20230118,천안시 동남구,골프장,13648
20230118,천안시 동남구,기타레저,2805
20230118,천안시 동남구,문화서비스,2546
20230118,천안시 동남구,식음료,240827
20230119,천안시 동남구,콘도,8333
20230119,천안시 동남구,기타숙박,7772
20230119,천안시 동남구,레저용품쇼핑,8562
20230119,천안시 동남구,대형쇼핑몰,109893
20230119,천안시 동남구,골프장,14140
20230119,천안시 동남구,기타레저,1650
20230119,천안시 동남구,문화서비스,2381
20230119,천안시 동남구,식음료,248324
20230119,천안시 동남구,관광유원시설,476
20230120,천안시 동남구,콘도,6860
20230120,천안시 동남구,캠핑장/펜션,60
20230120,천안시 동남구,기타숙박,3795
20230120,천안시 동남구,관광기념품,358
20230120,천안시 동남구,레저용품쇼핑,13286
20230120,천안시 동남구,대형쇼핑몰,194328
20230120,천안시 동남구,골프장,11087
20230120,천안시 동남구,기타레저,2735
20230120,천안시 동남구,문화서비스,3077
20230120,천안시 동남구,식음료,286980
20230120,천안시 동남구,관광유원시설,440
20230121,천안시 동남구,콘도,17254
20230121,천안시 동남구,기타숙박,4465
20230121,천안시 동남구,관광기념품,227
20230121,천안시 동남구,레저용품쇼핑,13317
20230121,천안시 동남구,대형쇼핑몰,113831
20230121,천안시 동남구,관광유원시설,413
20230121,천안시 동남구,골프장,15626
20230121,천안시 동남구,기타레저,3200
20230121,천안시 동남구,문화서비스,5321
20230121,천안시 동남구,식음료,307525
20230122,천안시 동남구,콘도,26731
20230122,천안시 동남구,캠핑장/펜션,56
20230122,천안시 동남구,기타숙박,4565
20230122,천안시 동남구,관광기념품,167
20230122,천안시 동남구,레저용품쇼핑,4187
20230122,천안시 동남구,대형쇼핑몰,1930
20230122,천안시 동남구,골프장,8991
20230122,천안시 동남구,기타레저,2324
20230122,천안시 동남구,문화서비스,5652
20230122,천안시 동남구,식음료,249241
20230123,천안시 동남구,콘도,38931
20230123,천안시 동남구,캠핑장/펜션,119
20230123,천안시 동남구,기타숙박,3875
20230123,천안시 동남구,관광기념품,840
20230123,천안시 동남구,레저용품쇼핑,8553
20230123,천안시 동남구,대형쇼핑몰,294145
20230123,천안시 동남구,골프장,27456
20230123,천안시 동남구,기타레저,4790
20230123,천안시 동남구,문화서비스,8701
20230123,천안시 동남구,식음료,328770
20230124,천안시 동남구,콘도,29966
20230124,천안시 동남구,캠핑장/펜션,142
20230124,천안시 동남구,기타숙박,3705
20230124,천안시 동남구,레저용품쇼핑,10527
20230124,천안시 동남구,대형쇼핑몰,223518
20230124,천안시 동남구,골프장,8009
20230124,천안시 동남구,기타레저,4760
20230124,천안시 동남구,문화서비스,8136
20230124,천안시 동남구,식음료,229818
20230125,천안시 동남구,콘도,9996
20230125,천안시 동남구,캠핑장/펜션,141
20230125,천안시 동남구,기타숙박,4818
20230125,천안시 동남구,관광기념품,1302
20230125,천안시 동남구,레저용품쇼핑,10313
20230125,천안시 동남구,대형쇼핑몰,92309
20230125,천안시 동남구,골프장,2512
20230125,천안시 동남구,기타레저,1791
20230125,천안시 동남구,문화서비스,3063
20230125,천안시 동남구,식음료,189672
20230126,천안시 동남구,콘도,15181
20230126,천안시 동남구,기타숙박,7346
20230126,천안시 동남구,레저용품쇼핑,8939
20230126,천안시 동남구,대형쇼핑몰,98192
20230126,천안시 동남구,골프장,4278
20230126,천안시 동남구,기타레저,1334
20230126,천안시 동남구,문화서비스,1736
20230126,천안시 동남구,식음료,171061
20230127,천안시 동남구,콘도,10060
20230127,천안시 동남구,기타숙박,6832
20230127,천안시 동남구,레저용품쇼핑,19186
20230127,천안시 동남구,대형쇼핑몰,158268
20230127,천안시 동남구,골프장,8195
20230127,천안시 동남구,기타레저,2092
20230127,천안시 동남구,문화서비스,2260
20230127,천안시 동남구,식음료,229148
20230128,천안시 동남구,콘도,25258
20230128,천안시 동남구,캠핑장/펜션,220
20230128,천안시 동남구,기타숙박,6238
20230128,천안시 동남구,관광기념품,169
20230128,천안시 동남구,레저용품쇼핑,22075
20230128,천안시 동남구,대형쇼핑몰,230720
20230128,천안시 동남구,관광유원시설,1360
20230128,천안시 동남구,골프장,18364
20230128,천안시 동남구,기타레저,5350
20230128,천안시 동남구,문화서비스,11118
20230128,천안시 동남구,식음료,360811
20230129,천안시 동남구,호텔,480
20230129,천안시 동남구,콘도,27392
20230129,천안시 동남구,캠핑장/펜션,99
20230129,천안시 동남구,기타숙박,5268
20230129,천안시 동남구,관광기념품,160
20230129,천안시 동남구,레저용품쇼핑,13752
20230129,천안시 동남구,대형쇼핑몰,261267
20230129,천안시 동남구,골프장,21055
20230129,천안시 동남구,기타레저,5000
20230129,천안시 동남구,문화서비스,9175
20230129,천안시 동남구,식음료,290587
20230130,천안시 동남구,콘도,12094
20230130,천안시 동남구,기타숙박,4959
20230130,천안시 동남구,레저용품쇼핑,16253
20230130,천안시 동남구,대형쇼핑몰,129005
20230130,천안시 동남구,골프장,10238
20230130,천안시 동남구,기타레저,2823
20230130,천안시 동남구,문화서비스,1884
20230130,천안시 동남구,식음료,197925
20230131,천안시 동남구,콘도,7287
20230131,천안시 동남구,기타숙박,5158
20230131,천안시 동남구,레저용품쇼핑,13941
20230131,천안시 동남구,대형쇼핑몰,116265
20230131,천안시 동남구,골프장,16086
20230131,천안시 동남구,기타레저,2703
20230131,천안시 동남구,문화서비스,1830
20230131,천안시 동남구,식음료,233117
20230101,천안시 동남구,호텔,75
20230101,천안시 동남구,렌터카,0
20230101,천안시 동남구,관광유원시설,1202
20230102,천안시 동남구,호텔,70
20230102,천안시 동남구,관광기념품,503
20230102,천안시 동남구,관광유원시설,1819
20230103,천안시 동남구,호텔,140
20230103,천안시 동남구,관광기념품,359
20230103,천안시 동남구,관광유원시설,250
20230104,천안시 동남구,호텔,80
20230104,천안시 동남구,관광기념품,189
20230104,천안시 동남구,관광유원시설,135
20230105,천안시 동남구,호텔,190
20230105,천안시 동남구,관광기념품,200
20230105,천안시 동남구,관광유원시설,97
20230105,천안시 동남구,렌터카,0
20230106,천안시 동남구,호텔,160
20230106,천안시 동남구,여행업,136
20230106,천안시 동남구,관광유원시설,1268
20230107,천안시 동남구,여행업,0
20230107,천안시 동남구,관광유원시설,454
20230108,천안시 동남구,렌터카,99
20230109,천안시 동남구,렌터카,0
20230109,천안시 동남구,관광유원시설,83
20230110,천안시 동남구,렌터카,99
20230110,천안시 동남구,관광유원시설,100
20230111,천안시 동남구,호텔,120
20230111,천안시 동남구,렌터카,16
20230111,천안시 동남구,관광유원시설,164
20230112,천안시 동남구,호텔,120
20230112,천안시 동남구,렌터카,0
20230113,천안시 동남구,호텔,75
20230113,천안시 동남구,여행업,1020
20230113,천안시 동남구,렌터카,1250
20230113,천안시 동남구,관광유원시설,103
20230114,천안시 동남구,여행업,900
20230114,천안시 동남구,렌터카,0
20230114,천안시 동남구,관광유원시설,626
20230115,천안시 동남구,호텔,50
20230115,천안시 동남구,여행업,0
20230115,천안시 동남구,관광유원시설,296
20230116,천안시 동남구,렌터카,0
20230116,천안시 동남구,관광기념품,168
20230116,천안시 동남구,관광유원시설,426
20230117,천안시 동남구,호텔,110
20230117,천안시 동남구,렌터카,1500
20230117,천안시 동남구,관광기념품,224
20230118,천안시 동남구,렌터카,0
20230118,천안시 동남구,관광유원시설,98
20230119,천안시 동남구,호텔,160
20230119,천안시 동남구,관광기념품,354
20230120,천안시 동남구,호텔,50
20230120,천안시 동남구,렌터카,190
20230121,천안시 동남구,호텔,175
20230121,천안시 동남구,렌터카,0
20230122,천안시 동남구,호텔,120
20230122,천안시 동남구,관광유원시설,132
20230122,천안시 동남구,렌터카,13
20230123,천안시 동남구,호텔,0
20230123,천안시 동남구,렌터카,99
20230123,천안시 동남구,관광유원시설,293
20230124,천안시 동남구,호텔,75
20230124,천안시 동남구,관광기념품,107
20230124,천안시 동남구,관광유원시설,369
20230124,천안시 동남구,렌터카,0
20230125,천안시 동남구,호텔,50
20230125,천안시 동남구,관광유원시설,252
20230126,천안시 동남구,호텔,100
20230126,천안시 동남구,렌터카,0
20230126,천안시 동남구,관광기념품,100
20230126,천안시 동남구,관광유원시설,143
20230127,천안시 동남구,호텔,0
20230127,천안시 동남구,렌터카,0
20230127,천안시 동남구,관광기념품,344
20230127,천안시 동남구,관광유원시설,0
20230128,천안시 동남구,호텔,205
20230129,천안시 동남구,관광유원시설,314
20230129,천안시 동남구,렌터카,0
20230130,천안시 동남구,호텔,0
20230130,천안시 동남구,렌터카,0
20230130,천안시 동남구,관광기념품,159
20230130,천안시 동남구,관광유원시설,787
20230131,천안시 동남구,호텔,50
20230131,천안시 동남구,렌터카,0
20230131,천안시 동남구,관광기념품,18
20230131,천안시 동남구,관광유원시설,120
20230201,천안시 동남구,관광총소비,372623
20230202,천안시 동남구,관광총소비,379530
20230203,천안시 동남구,관광총소비,433227
20230204,천안시 동남구,관광총소비,754854
20230205,천안시 동남구,관광총소비,644980
20230206,천안시 동남구,관광총소비,324912
20230207,천안시 동남구,관광총소비,403602
20230208,천안시 동남구,관광총소비,369130
20230209,천안시 동남구,관광총소비,415037
20230210,천안시 동남구,관광총소비,452553
20230211,천안시 동남구,관광총소비,806758
20230212,천안시 동남구,관광총소비,755088
20230213,천안시 동남구,관광총소비,396641
20230214,천안시 동남구,관광총소비,423391
20230215,천안시 동남구,관광총소비,426701
20230216,천안시 동남구,관광총소비,405253
20230217,천안시 동남구,관광총소비,534861
20230218,천안시 동남구,관광총소비,778564
20230219,천안시 동남구,관광총소비,710678
20230220,천안시 동남구,관광총소비,405651
20230221,천안시 동남구,관광총소비,402666
20230222,천안시 동남구,관광총소비,436951
20230223,천안시 동남구,관광총소비,443519
20230224,천안시 동남구,관광총소비,523068
20230225,천안시 동남구,관광총소비,855422
20230226,천안시 동남구,관광총소비,734944
20230227,천안시 동남구,관광총소비,454672
20230228,천안시 동남구,관광총소비,536308
20230201,천안시 동남구,콘도,4266
20230201,천안시 동남구,기타숙박,6268
20230201,천안시 동남구,관광기념품,5851
20230201,천안시 동남구,레저용품쇼핑,9354
20230201,천안시 동남구,대형쇼핑몰,109411
20230201,천안시 동남구,골프장,13492
20230201,천안시 동남구,기타레저,1731
20230201,천안시 동남구,문화서비스,1488
20230201,천안시 동남구,식음료,220432
20230202,천안시 동남구,콘도,5204
20230202,천안시 동남구,기타숙박,6332
20230202,천안시 동남구,레저용품쇼핑,12055
20230202,천안시 동남구,대형쇼핑몰,114268
20230202,천안시 동남구,골프장,12499
20230202,천안시 동남구,기타레저,1681
20230202,천안시 동남구,문화서비스,1517
20230202,천안시 동남구,식음료,225640
20230203,천안시 동남구,콘도,8482
20230203,천안시 동남구,기타숙박,5925
20230203,천안시 동남구,관광기념품,311
20230203,천안시 동남구,레저용품쇼핑,14381
20230203,천안시 동남구,대형쇼핑몰,137031
20230203,천안시 동남구,골프장,11640
20230203,천안시 동남구,기타레저,2406
20230203,천안시 동남구,문화서비스,1566
20230203,천안시 동남구,식음료,249730
20230204,천안시 동남구,콘도,20797
20230204,천안시 동남구,캠핑장/펜션,268
20230204,천안시 동남구,기타숙박,7466
20230204,천안시 동남구,관광기념품,264
20230204,천안시 동남구,레저용품쇼핑,21167
20230204,천안시 동남구,대형쇼핑몰,274888
20230204,천안시 동남구,관광유원시설,1195
20230204,천안시 동남구,골프장,31202
20230204,천안시 동남구,기타레저,6264
20230204,천안시 동남구,문화서비스,7236
20230204,천안시 동남구,식음료,383855
20230205,천안시 동남구,호텔,300
20230205,천안시 동남구,콘도,29008
20230205,천안시 동남구,캠핑장/펜션,162
20230205,천안시 동남구,기타숙박,4692
20230205,천안시 동남구,관광기념품,578
20230205,천안시 동남구,레저용품쇼핑,16304
20230205,천안시 동남구,대형쇼핑몰,237616
20230205,천안시 동남구,관광유원시설,1129
20230205,천안시 동남구,골프장,24797
20230205,천안시 동남구,기타레저,5349
20230205,천안시 동남구,문화서비스,4062
20230205,천안시 동남구,식음료,320983
20230206,천안시 동남구,콘도,9852
20230206,천안시 동남구,기타숙박,12278
20230206,천안시 동남구,레저용품쇼핑,11347
20230206,천안시 동남구,대형쇼핑몰,72010
20230206,천안시 동남구,골프장,18747
20230206,천안시 동남구,기타레저,2046
20230206,천안시 동남구,문화서비스,4665
20230206,천안시 동남구,식음료,192534
20230207,천안시 동남구,호텔,280
20230207,천안시 동남구,콘도,4820
20230207,천안시 동남구,기타숙박,5299
20230207,천안시 동남구,관광기념품,419
20230207,천안시 동남구,레저용품쇼핑,8875
20230207,천안시 동남구,대형쇼핑몰,145182
20230207,천안시 동남구,골프장,16669
20230207,천안시 동남구,기타레저,1298
20230207,천안시 동남구,문화서비스,1735
20230207,천안시 동남구,식음료,218512
20230208,천안시 동남구,호텔,290
20230208,천안시 동남구,콘도,6927
20230208,천안시 동남구,기타숙박,5890
20230208,천안시 동남구,레저용품쇼핑,11428
20230208,천안시 동남구,대형쇼핑몰,92748
20230208,천안시 동남구,골프장,19950
20230208,천안시 동남구,기타레저,1733
20230208,천안시 동남구,문화서비스,1953
20230208,천안시 동남구,식음료,226697
20230209,천안시 동남구,호텔,520
20230209,천안시 동남구,콘도,5806
20230209,천안시 동남구,기타숙박,8737
20230209,천안시 동남구,레저용품쇼핑,10387
20230209,천안시 동남구,대형쇼핑몰,132893
20230209,천안시 동남구,골프장,20654
20230209,천안시 동남구,기타레저,2326
20230209,천안시 동남구,문화서비스,1416
20230209,천안시 동남구,식음료,232024
20230209,천안시 동남구,관광유원시설,220
20230210,천안시 동남구,호텔,250
20230210,천안시 동남구,콘도,10015
20230210,천안시 동남구,캠핑장/펜션,174
20230210,천안시 동남구,기타숙박,12802
20230210,천안시 동남구,관광기념품,378
20230210,천안시 동남구,레저용품쇼핑,12531
20230210,천안시 동남구,대형쇼핑몰,123633
20230210,천안시 동남구,골프장,19718
20230210,천안시 동남구,기타레저,2751
20230210,천안시 동남구,문화서비스,1724
20230210,천안시 동남구,식음료,267106
20230211,천안시 동남구,호텔,440
20230211,천안시 동남구,콘도,27319
20230211,천안시 동남구,캠핑장/펜션,272
20230211,천안시 동남구,기타숙박,11864
20230211,천안시 동남구,관광기념품,753
20230211,천안시 동남구,레저용품쇼핑,35588
20230211,천안시 동남구,대형쇼핑몰,261845
20230211,천안시 동남구,골프장,39100
20230211,천안시 동남구,기타레저,5078
20230211,천안시 동남구,문화서비스,5680
20230211,천안시 동남구,식음료,416545
20230212,천안시 동남구,호텔,205
20230212,천안시 동남구,콘도,26539
20230212,천안시 동남구,캠핑장/펜션,166
20230212,천안시 동남구,기타숙박,5651
20230212,천안시 동남구,관광기념품,540
20230212,천안시 동남구,레저용품쇼핑,20303
20230212,천안시 동남구,대형쇼핑몰,300590
20230212,천안시 동남구,관광유원시설,539
20230212,천안시 동남구,골프장,37364
20230212,천안시 동남구,기타레저,4935
20230212,천안시 동남구,문화서비스,4101
20230212,천안시 동남구,식음료,354154
20230213,천안시 동남구,콘도,13740
20230213,천안시 동남구,캠핑장/펜션,86
20230213,천안시 동남구,기타숙박,5465
20230213,천안시 동남구,레저용품쇼핑,20941
20230213,천안시 동남구,대형쇼핑몰,127472
20230213,천안시 동남구,골프장,23957
20230213,천안시 동남구,기타레저,1520
20230213,천안시 동남구,문화서비스,1570
20230213,천안시 동남구,식음료,201145
20230214,천안시 동남구,콘도,9285
20230214,천안시 동남구,기타숙박,11574
20230214,천안시 동남구,레저용품쇼핑,18660
20230214,천안시 동남구,대형쇼핑몰,112629
20230214,천안시 동남구,골프장,21150
20230214,천안시 동남구,기타레저,1941
20230214,천안시 동남구,문화서비스,7485
20230214,천안시 동남구,식음료,238435
20230215,천안시 동남구,콘도,8078
20230215,천안시 동남구,캠핑장/펜션,82
20230215,천안시 동남구,기타숙박,6113
20230215,천안시 동남구,관광기념품,542
20230215,천안시 동남구,레저용품쇼핑,12956
20230215,천안시 동남구,대형쇼핑몰,114244
20230215,천안시 동남구,골프장,26091
20230215,천안시 동남구,기타레저,1968
20230215,천안시 동남구,문화서비스,2391
20230215,천안시 동남구,식음료,254113
20230215,천안시 동남구,관광유원시설,104
20230216,천안시 동남구,콘도,9702
20230216,천안시 동남구,캠핑장/펜션,221
20230216,천안시 동남구,기타숙박,9495
20230216,천안시 동남구,관광기념품,1656
20230216,천안시 동남구,레저용품쇼핑,13005
20230216,천안시 동남구,대형쇼핑몰,87010
20230216,천안시 동남구,골프장,17969
20230216,천안시 동남구,기타레저,3025
20230216,천안시 동남구,문화서비스,1886
20230216,천안시 동남구,식음료,260149
20230217,천안시 동남구,콘도,14685
20230217,천안시 동남구,캠핑장/펜션,223
20230217,천안시 동남구,기타숙박,9588
20230217,천안시 동남구,관광기념품,352
20230217,천안시 동남구,레저용품쇼핑,17843
20230217,천안시 동남구,대형쇼핑몰,177832
20230217,천안시 동남구,골프장,24473
20230217,천안시 동남구,기타레저,2235
20230217,천안시 동남구,문화서비스,2151
20230217,천안시 동남구,식음료,285354
20230218,천안시 동남구,호텔,395
20230218,천안시 동남구,콘도,24015
20230218,천안시 동남구,캠핑장/펜션,191
20230218,천안시 동남구,기타숙박,7170
20230218,천안시 동남구,관광기념품,733
20230218,천안시 동남구,레저용품쇼핑,21144
20230218,천안시 동남구,대형쇼핑몰,268710
20230218,천안시 동남구,골프장,41284
20230218,천안시 동남구,기타레저,5844
20230218,천안시 동남구,문화서비스,7980
20230218,천안시 동남구,식음료,398849
20230219,천안시 동남구,호텔,370
20230219,천안시 동남구,콘도,27585
20230219,천안시 동남구,캠핑장/펜션,124
20230219,천안시 동남구,기타숙박,7014
20230219,천안시 동남구,관광기념품,550
20230219,천안시 동남구,레저용품쇼핑,19539
20230219,천안시 동남구,대형쇼핑몰,263327
20230219,천안시 동남구,골프장,36944
20230219,천안시 동남구,기타레저,5148
20230219,천안시 동남구,문화서비스,4471
20230219,천안시 동남구,식음료,343896
20230220,천안시 동남구,호텔,450
20230220,천안시 동남구,콘도,13492
20230220,천안시 동남구,기타숙박,6855
20230220,천안시 동남구,관광기념품,402
20230220,천안시 동남구,레저용품쇼핑,14088
20230220,천안시 동남구,대형쇼핑몰,118567
20230220,천안시 동남구,골프장,29762
20230220,천안시 동남구,기타레저,1806
20230220,천안시 동남구,문화서비스,1769
20230220,천안시 동남구,식음료,218091
20230221,천안시 동남구,콘도,7251
20230221,천안시 동남구,캠핑장/펜션,108
20230221,천안시 동남구,기타숙박,6319
20230221,천안시 동남구,관광기념품,119
20230221,천안시 동남구,레저용품쇼핑,11356
20230221,천안시 동남구,대형쇼핑몰,107467
20230221,천안시 동남구,골프장,25969
20230221,천안시 동남구,기타레저,1552
20230221,천안시 동남구,문화서비스,1892
20230221,천안시 동남구,식음료,240414
20230222,천안시 동남구,콘도,7752
20230222,천안시 동남구,캠핑장/펜션,94
20230222,천안시 동남구,기타숙박,6505
20230222,천안시 동남구,관광기념품,201
20230222,천안시 동남구,레저용품쇼핑,8980
20230222,천안시 동남구,대형쇼핑몰,119580
20230222,천안시 동남구,골프장,28183
20230222,천안시 동남구,기타레저,2417
20230222,천안시 동남구,문화서비스,2490
20230222,천안시 동남구,식음료,260642
20230223,천안시 동남구,콘도,14234
20230223,천안시 동남구,캠핑장/펜션,162
20230223,천안시 동남구,기타숙박,5440
20230223,천안시 동남구,관광기념품,305
20230223,천안시 동남구,레저용품쇼핑,20147
20230223,천안시 동남구,대형쇼핑몰,117681
20230223,천안시 동남구,골프장,30673
20230223,천안시 동남구,기타레저,1502
20230223,천안시 동남구,문화서비스,1544
20230223,천안시 동남구,식음료,251127
20230224,천안시 동남구,콘도,14905
20230224,천안시 동남구,캠핑장/펜션,183
20230224,천안시 동남구,기타숙박,6209
20230224,천안시 동남구,관광기념품,347
20230224,천안시 동남구,레저용품쇼핑,15839
20230224,천안시 동남구,대형쇼핑몰,153656
20230224,천안시 동남구,골프장,40410
20230224,천안시 동남구,기타레저,2755
20230224,천안시 동남구,문화서비스,2380
20230224,천안시 동남구,식음료,285129
20230225,천안시 동남구,호텔,440
20230225,천안시 동남구,콘도,24341
20230225,천안시 동남구,캠핑장/펜션,63
20230225,천안시 동남구,기타숙박,8712
20230225,천안시 동남구,관광기념품,815
20230225,천안시 동남구,레저용품쇼핑,30761
20230225,천안시 동남구,대형쇼핑몰,310456
20230225,천안시 동남구,관광유원시설,986
20230225,천안시 동남구,골프장,41550
20230225,천안시 동남구,기타레저,5059
20230225,천안시 동남구,문화서비스,4482
20230225,천안시 동남구,식음료,427757
20230226,천안시 동남구,콘도,28773
20230226,천안시 동남구,캠핑장/펜션,115
20230226,천안시 동남구,기타숙박,5387
20230226,천안시 동남구,관광기념품,623
20230226,천안시 동남구,레저용품쇼핑,18175
20230226,천안시 동남구,대형쇼핑몰,233450
20230226,천안시 동남구,관광유원시설,696
20230226,천안시 동남구,골프장,44770
20230226,천안시 동남구,기타레저,4330
20230226,천안시 동남구,문화서비스,4303
20230226,천안시 동남구,식음료,394032
20230227,천안시 동남구,콘도,20344
20230227,천안시 동남구,캠핑장/펜션,80
20230227,천안시 동남구,기타숙박,7767
20230227,천안시 동남구,레저용품쇼핑,15726
20230227,천안시 동남구,대형쇼핑몰,140316
20230227,천안시 동남구,골프장,28727
20230227,천안시 동남구,기타레저,2306
20230227,천안시 동남구,문화서비스,1850
20230227,천안시 동남구,식음료,236870
20230228,천안시 동남구,콘도,20576
20230228,천안시 동남구,캠핑장/펜션,404
20230228,천안시 동남구,기타숙박,4108
20230228,천안시 동남구,관광기념품,537
20230228,천안시 동남구,레저용품쇼핑,14851
20230228,천안시 동남구,대형쇼핑몰,132581
20230228,천안시 동남구,골프장,36231
20230228,천안시 동남구,기타레저,2988
20230228,천안시 동남구,문화서비스,2423
20230228,천안시 동남구,식음료,321405
20230201,천안시 동남구,호텔,50
20230201,천안시 동남구,관광유원시설,280
20230202,천안시 동남구,호텔,20
20230202,천안시 동남구,관광기념품,155
20230202,천안시 동남구,관광유원시설,160
20230203,천안시 동남구,호텔,85
20230203,천안시 동남구,관광유원시설,1669
20230204,천안시 동남구,호텔,95
20230204,천안시 동남구,렌터카,156
20230205,천안시 동남구,렌터카,0
20230206,천안시 동남구,호텔,70
20230206,천안시 동남구,렌터카,551
20230206,천안시 동남구,관광기념품,24
20230206,천안시 동남구,관광유원시설,786
20230207,천안시 동남구,렌터카,143
20230207,천안시 동남구,관광유원시설,371
20230208,천안시 동남구,렌터카,1107
20230208,천안시 동남구,관광기념품,194
20230208,천안시 동남구,관광유원시설,212
20230209,천안시 동남구,렌터카,0
20230209,천안시 동남구,관광기념품,55
20230210,천안시 동남구,관광유원시설,520
20230210,천안시 동남구,여행업,950
20230211,천안시 동남구,여행업,1540
20230211,천안시 동남구,렌터카,0
20230211,천안시 동남구,관광유원시설,736
20230212,천안시 동남구,여행업,0
20230213,천안시 동남구,호텔,50
20230213,천안시 동남구,관광기념품,505
20230213,천안시 동남구,관광유원시설,189
20230214,천안시 동남구,호텔,110
20230214,천안시 동남구,렌터카,334
20230214,천안시 동남구,관광기념품,1655
20230214,천안시 동남구,관광유원시설,134
20230215,천안시 동남구,호텔,20
20230215,천안시 동남구,렌터카,0
20230216,천안시 동남구,호텔,155
20230216,천안시 동남구,렌터카,10
20230216,천안시 동남구,관광유원시설,970
20230217,천안시 동남구,호텔,0
20230217,천안시 동남구,렌터카,0
20230217,천안시 동남구,관광유원시설,124
20230218,천안시 동남구,여행업,780
20230218,천안시 동남구,관광유원시설,1470
20230219,천안시 동남구,여행업,0
20230219,천안시 동남구,렌터카,999
20230219,천안시 동남구,관광유원시설,709
20230220,천안시 동남구,렌터카,0
20230220,천안시 동남구,관광유원시설,369
20230221,천안시 동남구,호텔,165
20230221,천안시 동남구,관광유원시설,54
20230222,천안시 동남구,호텔,50
20230222,천안시 동남구,관광유원시설,56
20230223,천안시 동남구,호텔,105
20230223,천안시 동남구,렌터카,580
20230223,천안시 동남구,관광유원시설,20
20230224,천안시 동남구,호텔,50
20230224,천안시 동남구,여행업,484
20230224,천안시 동남구,렌터카,0
20230224,천안시 동남구,관광유원시설,722
20230225,천안시 동남구,여행업,0
20230226,천안시 동남구,호텔,150
20230226,천안시 동남구,렌터카,141
20230227,천안시 동남구,호텔,115
20230227,천안시 동남구,관광기념품,222
20230227,천안시 동남구,관광유원시설,350
20230227,천안시 동남구,렌터카,0
20230228,천안시 동남구,호텔,0
20230228,천안시 동남구,렌터카,0
20230228,천안시 동남구,관광유원시설,204
20230301,천안시 동남구,관광총소비,865890
20230302,천안시 동남구,관광총소비,501592
20230303,천안시 동남구,관광총소비,494751
20230304,천안시 동남구,관광총소비,834097
20230305,천안시 동남구,관광총소비,781034
20230306,천안시 동남구,관광총소비,456909
20230307,천안시 동남구,관광총소비,450512
20230308,천안시 동남구,관광총소비,529548
20230309,천안시 동남구,관광총소비,504397
20230310,천안시 동남구,관광총소비,559432
20230311,천안시 동남구,관광총소비,887718
20230312,천안시 동남구,관광총소비,664278
20230313,천안시 동남구,관광총소비,409417
20230314,천안시 동남구,관광총소비,445820
20230315,천안시 동남구,관광총소비,452059
20230316,천안시 동남구,관광총소비,474623
20230317,천안시 동남구,관광총소비,611235
20230318,천안시 동남구,관광총소비,856117
20230319,천안시 동남구,관광총소비,705352
20230320,천안시 동남구,관광총소비,383102
20230321,천안시 동남구,관광총소비,451150
20230322,천안시 동남구,관광총소비,451570
20230323,천안시 동남구,관광총소비,442080
20230324,천안시 동남구,관광총소비,520426
20230325,천안시 동남구,관광총소비,837454
20230326,천안시 동남구,관광총소비,798384
20230327,천안시 동남구,관광총소비,431703
20230328,천안시 동남구,관광총소비,456239
20230329,천안시 동남구,관광총소비,447172
20230330,천안시 동남구,관광총소비,493219
20230331,천안시 동남구,관광총소비,584703
20230301,천안시 동남구,콘도,11947
20230301,천안시 동남구,기타숙박,7080
20230301,천안시 동남구,관광기념품,1721
20230301,천안시 동남구,레저용품쇼핑,23574
20230301,천안시 동남구,대형쇼핑몰,327504
20230301,천안시 동남구,골프장,46580
20230301,천안시 동남구,기타레저,4881
20230301,천안시 동남구,문화서비스,6220
20230301,천안시 동남구,식음료,435648
20230302,천안시 동남구,콘도,3748
20230302,천안시 동남구,기타숙박,5623
20230302,천안시 동남구,레저용품쇼핑,15928
