정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,Coordinates,Within 1km
CAB285001629,화성3리,36.7522888,127.2657139,2023-10-16,1629.0,34010,충청남도 천안시,천안,"(36.7522888, 127.2657139)",No
CAB285001630,신풍3리(신암),36.7275642,127.2649368,2023-10-16,1630.0,34010,충청남도 천안시,천안,"(36.7275642, 127.2649368)",No
CAB285001632,수신면행정복지센터,36.7307862,127.2815807,2023-10-16,1632.0,34010,충청남도 천안시,천안,"(36.7307862, 127.2815807)",No
CAB285001633,남산,36.73159197,127.29687251,2023-10-16,1633.0,34010,충청남도 천안시,천안,"(36.73159197, 127.29687251)",No
CAB285001634,장산3리(송내),36.7453799,127.289366,2023-10-16,1634.0,34010,충청남도 천안시,천안,"(36.7453799, 127.289366)",No
CAB285001635,장산4리,36.74680173,127.29095126,2023-10-16,1635.0,34010,충청남도 천안시,천안,"(36.74680173, 127.29095126)",No
CAB285001636,가전3리,36.7565979,127.2848249,2023-10-16,1636.0,34010,충청남도 천안시,천안,"(36.7565979, 127.2848249)",No
CAB285001637,도원1리,36.76996461,127.30871242,2023-10-16,1637.0,34010,충청남도 천안시,천안,"(36.76996461, 127.30871242)",No
CAB285001638,매성3리(매당마을),36.79959839,127.31917751,2023-10-16,1638.0,34010,충청남도 천안시,천안,"(36.79959839, 127.31917751)",No
CAB285001639,작성마을,36.80294703,127.31998267,2023-10-16,1639.0,34010,충청남도 천안시,천안,"(36.80294703, 127.31998267)",No
CAB285001640,납안2리,36.8533928,127.2513144,2023-10-16,1640.0,34010,충청남도 천안시,천안,"(36.8533928, 127.2513144)",No
CAB285001641,덕전1리,36.8094604,127.2214457,2023-10-16,1641.0,34010,충청남도 천안시,천안,"(36.8094604, 127.2214457)",No
CAB285001642,덕전1리(심평마을),36.808703,127.2156804,2023-10-16,1642.0,34010,충청남도 천안시,천안,"(36.808703, 127.2156804)",No
CAB285001643,희망의마을,36.79690052,127.23209224,2023-10-16,1643.0,34010,충청남도 천안시,천안,"(36.79690052, 127.23209224)",No
CAB285001644,신광교회,36.7894234,127.2344513,2023-10-16,1644.0,34010,충청남도 천안시,천안,"(36.7894234, 127.2344513)",No
CAB285001645,등대의집,36.91080467,127.17656359,2023-10-16,1645.0,34010,충청남도 천안시,천안,"(36.91080467, 127.17656359)",No
CAB285001646,거봉주유소,36.877832,127.187401,2023-10-16,1646.0,34010,충청남도 천안시,천안,"(36.877832, 127.187401)",No
CAB285001647,천흥리,36.8744186,127.2019489,2023-10-16,1647.0,34010,충청남도 천안시,천안,"(36.8744186, 127.2019489)",No
CAB285001649,대평1리(마을회관),36.8683172,127.2819629,2023-10-16,1649.0,34010,충청남도 천안시,천안,"(36.8683172, 127.2819629)",No
CAB285001651,길상사,36.8512918,127.4278657,2023-10-16,1651.0,34010,충청남도 천안시,천안,"(36.8512918, 127.4278657)",No
CAB285001652,잣고개,36.8404299,127.4153145,2023-10-16,1652.0,34010,충청남도 천안시,천안,"(36.8404299, 127.4153145)",No
CAB285001658,성 거  SKC,36.87657981,127.20140605,2023-10-16,1658.0,34010,충청남도 천안시,천안,"(36.87657981, 127.20140605)",No
CAB285001661,휴대리배방농협,36.7807991,127.113724,2023-10-16,1661.0,34010,충청남도 천안시,천안,"(36.7807991, 127.113724)",No
CAB285001668,대홍리,36.94889311,127.13404458,2023-10-16,1668.0,34010,충청남도 천안시,천안,"(36.94889311, 127.13404458)",No
CAB285001669,유성농장입구,36.85630475,127.25950192,2023-10-16,1669.0,34010,충청남도 천안시,천안,"(36.85630475, 127.25950192)",No
CAB285001670,덕전1리,36.806585,127.204857,2023-10-16,1670.0,34010,충청남도 천안시,천안,"(36.806585, 127.204857)",No
CAB285001671,목천농협,36.7845307,127.235896,2023-10-16,1671.0,34010,충청남도 천안시,천안,"(36.7845307, 127.235896)",No
CAB285001675,용정새마을금고,36.74372177,127.10227814,2023-10-16,1675.0,34010,충청남도 천안시,천안,"(36.74372177, 127.10227814)",No
CAB285001677,풍서4리,36.7162531,127.1320977,2023-10-16,1677.0,34010,충청남도 천안시,천안,"(36.7162531, 127.1320977)",No
CAB285001680,신당2통,36.8628127,127.1617061,2023-10-16,1680.0,34010,충청남도 천안시,천안,"(36.8628127, 127.1617061)",No
CAB285001681,신당2통,36.86274014,127.16156021,2023-10-16,1681.0,34010,충청남도 천안시,천안,"(36.86274014, 127.16156021)",No
CAB285001682,서울사료,36.8639762,127.1528458,2023-10-16,1682.0,34010,충청남도 천안시,천안,"(36.8639762, 127.1528458)",No
CAB285001683,서울사료,36.86407538,127.15297682,2023-10-16,1683.0,34010,충청남도 천안시,천안,"(36.86407538, 127.15297682)",No
CAB285001684,저리2리(모시울),36.885795,127.19778465,2023-10-16,1684.0,34010,충청남도 천안시,천안,"(36.885795, 127.19778465)",No
CAB285001685,저리2리(모시울),36.88560296,127.19759075,2023-10-16,1685.0,34010,충청남도 천안시,천안,"(36.88560296, 127.19759075)",No
CAB285001686,산호아파트,36.8937935,127.1240577,2023-10-16,1686.0,34010,충청남도 천안시,천안,"(36.8937935, 127.1240577)",No
CAB285001687,산호아파트,36.8937707,127.123968,2023-10-16,1687.0,34010,충청남도 천안시,천안,"(36.8937707, 127.123968)",No
CAB285001688,풍서4리,36.71612798,127.13218241,2023-10-16,1688.0,34010,충청남도 천안시,천안,"(36.71612798, 127.13218241)",No
CAB285001689,봉양1리,36.7010882,127.261192,2023-10-16,1689.0,34010,충청남도 천안시,천안,"(36.7010882, 127.261192)",No
CAB285001691,성환리(성환터미널),36.9167153,127.1325999,2023-10-16,1691.0,34010,충청남도 천안시,천안,"(36.9167153, 127.1325999)",No
CAB285001694,가송3리,36.7300249,127.1439236,2023-10-16,1694.0,34010,충청남도 천안시,천안,"(36.7300249, 127.1439236)",No
CAB285001695,삼태리(종점),36.7364623,127.0844031,2023-10-16,1695.0,34010,충청남도 천안시,천안,"(36.7364623, 127.0844031)",No
CAB285001696,보산원,36.7021542,127.0710538,2023-10-16,1696.0,34010,충청남도 천안시,천안,"(36.7021542, 127.0710538)",No
CAB285001698,석지골,36.6503422,127.0857938,2023-10-16,1698.0,34010,충청남도 천안시,천안,"(36.6503422, 127.0857938)",No
CAB285001700,도장3리,36.7509269,127.1877217,2023-10-16,1700.0,34010,충청남도 천안시,천안,"(36.7509269, 127.1877217)",No
CAB285001701,우성8차아파트,36.8698411,127.1255215,2023-10-16,1701.0,34010,충청남도 천안시,천안,"(36.8698411, 127.1255215)",No
CAB285001703,지산2리,36.7955661,127.193969,2023-10-16,1703.0,34010,충청남도 천안시,천안,"(36.7955661, 127.193969)",No
CAB285001706,발산리,36.7086428,127.2977584,2023-10-16,1706.0,34010,충청남도 천안시,천안,"(36.7086428, 127.2977584)",No
CAB285001709,죽계1리,36.795066,127.3851933,2023-10-16,1709.0,34010,충청남도 천안시,천안,"(36.795066, 127.3851933)",No
CAB285001710,봉항3리,36.8441024,127.3185973,2023-10-16,1710.0,34010,충청남도 천안시,천안,"(36.8441024, 127.3185973)",No
CAB285001711,양곡리(종점),36.8509596,127.28201408,2023-10-16,1711.0,34010,충청남도 천안시,천안,"(36.8509596, 127.28201408)",No
CAB285001713,양대리(종점),36.8956655,127.2625805,2023-10-16,1713.0,34010,충청남도 천안시,천안,"(36.8956655, 127.2625805)",No
CAB285001714,운용리(종점),36.87040657,127.26779319,2023-10-16,1714.0,34010,충청남도 천안시,천안,"(36.87040657, 127.26779319)",No
CAB285001715,단국대학교병원,36.8412905,127.1743703,2023-10-16,1715.0,34010,충청남도 천안시,천안,"(36.8412905, 127.1743703)",No
CAB285001716,부영아파트,36.7604214,127.1782955,2023-10-16,1716.0,34010,충청남도 천안시,천안,"(36.7604214, 127.1782955)",No
CAB285001719,안서동(문암),36.84434466,127.18699407,2023-10-16,1719.0,34010,충청남도 천안시,천안,"(36.84434466, 127.18699407)",No
CAB285001721,명덕리종점,36.82233216,127.25502858,2023-10-16,1721.0,34010,충청남도 천안시,천안,"(36.82233216, 127.25502858)",No
CAB285001722,오곡리(종점),36.82488246,127.28408663,2023-10-16,1722.0,34010,충청남도 천안시,천안,"(36.82488246, 127.28408663)",No
CAB285001723,천흥리(종점),36.8730555,127.2106701,2023-10-16,1723.0,34010,충청남도 천안시,천안,"(36.8730555, 127.2106701)",No
CAB285001724,왕림리(종점),36.91455865,127.09734156,2023-10-16,1724.0,34010,충청남도 천안시,천안,"(36.91455865, 127.09734156)",No
CAB285001725,신방리(종점),36.9344413,127.0816103,2023-10-16,1725.0,34010,충청남도 천안시,천안,"(36.9344413, 127.0816103)",No
CAB285001727,대홍저수지,36.9386817,127.1495639,2023-10-16,1727.0,34010,충청남도 천안시,천안,"(36.9386817, 127.1495639)",No
CAB285001728,양령2리,36.96372434,127.15462082,2023-10-16,1728.0,34010,충청남도 천안시,천안,"(36.96372434, 127.15462082)",No
CAB285001729,업성4통,36.86582008,127.13006101,2023-10-16,1729.0,34010,충청남도 천안시,천안,"(36.86582008, 127.13006101)",No
CAB285001734,전의읍내리(종점),36.6789191,127.2082706,2023-10-16,1734.0,34010,충청남도 천안시,천안,"(36.6789191, 127.2082706)",No
CAB285000580,운용리(종점),36.87035632,127.26794573,2023-10-16,580.0,34010,충청남도 천안시,천안,"(36.87035632, 127.26794573)",No
CAB285000581,운용리(군단위),36.8617407,127.2735732,2023-10-16,581.0,34010,충청남도 천안시,천안,"(36.8617407, 127.2735732)",No
CAB285000582,납안리(주막거리),36.857591,127.2682625,2023-10-16,582.0,34010,충청남도 천안시,천안,"(36.857591, 127.2682625)",No
CAB285000583,대평2리(싸리재),36.875337,127.2915619,2023-10-16,583.0,34010,충청남도 천안시,천안,"(36.875337, 127.2915619)",No
CAB285000584,대평1리,36.87146462,127.28479541,2023-10-16,584.0,34010,충청남도 천안시,천안,"(36.87146462, 127.28479541)",No
CAB285000585,대평1리,36.87131812,127.28434263,2023-10-16,585.0,34010,충청남도 천안시,천안,"(36.87131812, 127.28434263)",No
CAB285000586,대평1리(마을회관),36.86838793,127.2818724,2023-10-16,586.0,34010,충청남도 천안시,천안,"(36.86838793, 127.2818724)",No
CAB285000587,운용리(군단위),36.8618624,127.2735504,2023-10-16,587.0,34010,충청남도 천안시,천안,"(36.8618624, 127.2735504)",No
CAB285000588,도림2리(신대),36.91380982,127.24676803,2023-10-16,588.0,34010,충청남도 천안시,천안,"(36.91380982, 127.24676803)",No
CAB285000589,도림1리(보통거리),36.91506629,127.2595674,2023-10-16,589.0,34010,충청남도 천안시,천안,"(36.91506629, 127.2595674)",No
CAB285000590,기로1리(기로),36.91139384,127.23825173,2023-10-16,590.0,34010,충청남도 천안시,천안,"(36.91139384, 127.23825173)",No
CAB285000591,입장,36.91554103,127.22352206,2023-10-16,591.0,34010,충청남도 천안시,천안,"(36.91554103, 127.22352206)",No
CAB285000592,입장,36.9153177,127.22319224,2023-10-16,592.0,34010,충청남도 천안시,천안,"(36.9153177, 127.22319224)",No
CAB285000593,연합아파트,36.91299961,127.21181574,2023-10-16,593.0,34010,충청남도 천안시,천안,"(36.91299961, 127.21181574)",No
CAB285000594,연합아파트,36.91285256,127.21183816,2023-10-16,594.0,34010,충청남도 천안시,천안,"(36.91285256, 127.21183816)",No
CAB285000595,거봉포도마을(서원산업),36.91235194,127.20039779,2023-10-16,595.0,34010,충청남도 천안시,천안,"(36.91235194, 127.20039779)",No
CAB285000596,거봉포도마을(서원산업),36.91240299,127.19958075,2023-10-16,596.0,34010,충청남도 천안시,천안,"(36.91240299, 127.19958075)",No
CAB285000597,모전리(익선원),36.91209966,127.19776575,2023-10-16,597.0,34010,충청남도 천안시,천안,"(36.91209966, 127.19776575)",No
CAB285000598,유리,36.91874295,127.22332741,2023-10-16,598.0,34010,충청남도 천안시,천안,"(36.91874295, 127.22332741)",No
CAB285000599,삼원빌라,36.9207504,127.22376159,2023-10-16,599.0,34010,충청남도 천안시,천안,"(36.9207504, 127.22376159)",No
CAB285000601,독정리입구,36.9312162,127.2301189,2023-10-16,601.0,34010,충청남도 천안시,천안,"(36.9312162, 127.2301189)",No
CAB285000623,입장양진유통,36.91465331,127.22216316,2023-10-16,623.0,34010,충청남도 천안시,천안,"(36.91465331, 127.22216316)",No
CAB285000624,입장면행정복지센터,36.91228605,127.22166088,2023-10-16,624.0,34010,충청남도 천안시,천안,"(36.91228605, 127.22166088)",No
CAB285000625,초원아파트,36.91216391,127.22145656,2023-10-16,625.0,34010,충청남도 천안시,천안,"(36.91216391, 127.22145656)",No
CAB285000626,효계리(동계리),36.90889432,127.22056252,2023-10-16,626.0,34010,충청남도 천안시,천안,"(36.90889432, 127.22056252)",No
CAB285000627,신덕2리,36.90376963,127.21910907,2023-10-16,627.0,34010,충청남도 천안시,천안,"(36.90376963, 127.21910907)",No
CAB285000628,석교1리(궝말),36.85866796,127.18757408,2023-10-16,628.0,34010,충청남도 천안시,천안,"(36.85866796, 127.18757408)",No
CAB285000629,청구빌라,36.85882462,127.18735574,2023-10-16,629.0,34010,충청남도 천안시,천안,"(36.85882462, 127.18735574)",No
CAB285000630,오성원룸,36.8557213,127.18476575,2023-10-16,630.0,34010,충청남도 천안시,천안,"(36.8557213, 127.18476575)",No
CAB285000631,석교2리,36.85576631,127.18447407,2023-10-16,631.0,34010,충청남도 천안시,천안,"(36.85576631, 127.18447407)",No
CAB285000632,망향의동산,36.85371298,127.18424407,2023-10-16,632.0,34010,충청남도 천안시,천안,"(36.85371298, 127.18424407)",No
CAB285000633,망향의동산,36.85363796,127.18399741,2023-10-16,633.0,34010,충청남도 천안시,천안,"(36.85363796, 127.18399741)",No
CAB285000634,성거육영아파트,36.85096628,127.18309075,2023-10-16,634.0,34010,충청남도 천안시,천안,"(36.85096628, 127.18309075)",No
CAB285000635,성거육영아파트,36.8500119,127.1829356,2023-10-16,635.0,34010,충청남도 천안시,천안,"(36.8500119, 127.1829356)",No
CAB285000636,요방1리입구,36.84907463,127.18182408,2023-10-16,636.0,34010,충청남도 천안시,천안,"(36.84907463, 127.18182408)",No
CAB285000637,오승빌라,36.84674964,127.18059575,2023-10-16,637.0,34010,충청남도 천안시,천안,"(36.84674964, 127.18059575)",No
CAB285000638,요방3리,36.84626129,127.17991407,2023-10-16,638.0,34010,충청남도 천안시,천안,"(36.84626129, 127.17991407)",No
CAB285000639,단국대학교병원,36.84147798,127.17506574,2023-10-16,639.0,34010,충청남도 천안시,천안,"(36.84147798, 127.17506574)",No
CAB285000640,단국대학교병원,36.8413349,127.1741122,2023-10-16,640.0,34010,충청남도 천안시,천안,"(36.8413349, 127.1741122)",No
CAB285000641,단국대학교병원,36.83938797,127.17427241,2023-10-16,641.0,34010,충청남도 천안시,천안,"(36.83938797, 127.17427241)",No
CAB285000642,상명대학교,36.8330796,127.17300075,2023-10-16,642.0,34010,충청남도 천안시,천안,"(36.8330796, 127.17300075)",No
CAB285000643,천안톨게이트,36.82824318,127.16770155,2023-10-16,643.0,34010,충청남도 천안시,천안,"(36.82824318, 127.16770155)",No
CAB285000644,천안톨게이트,36.82835666,127.16761061,2023-10-16,644.0,34010,충청남도 천안시,천안,"(36.82835666, 127.16761061)",No
CAB285000646,신부우방아파트,36.82342295,127.15263742,2023-10-16,646.0,34010,충청남도 천안시,천안,"(36.82342295, 127.15263742)",No
CAB285000648,신부청광아파트,36.82162686,127.15211514,2023-10-16,648.0,34010,충청남도 천안시,천안,"(36.82162686, 127.15211514)",No
CAB285000649,방죽안오거리,36.817435,127.15115249,2023-10-16,649.0,34010,충청남도 천안시,천안,"(36.817435, 127.15115249)",No
CAB285000650,방죽안오거리,36.8175776,127.1514936,2023-10-16,650.0,34010,충청남도 천안시,천안,"(36.8175776, 127.1514936)",No
CAB285000651,복자여자중고등학교,36.815312,127.1502101,2023-10-16,651.0,34010,충청남도 천안시,천안,"(36.815312, 127.1502101)",No
CAB285000652,복자여자중고등학교,36.815121,127.1499161,2023-10-16,652.0,34010,충청남도 천안시,천안,"(36.815121, 127.1499161)",No
CAB285000653,삼도상가,36.8120581,127.1488145,2023-10-16,653.0,34010,충청남도 천안시,천안,"(36.8120581, 127.1488145)",No
CAB285000654,삼도상가,36.8116185,127.148923,2023-10-16,654.0,34010,충청남도 천안시,천안,"(36.8116185, 127.148923)",No
CAB285000655,천안역 동부광장,36.8083388,127.147642,2023-10-16,655.0,34010,충청남도 천안시,천안,"(36.8083388, 127.147642)",No
CAB285000656,천안역 동부광장,36.8081632,127.1477157,2023-10-16,656.0,34010,충청남도 천안시,천안,"(36.8081632, 127.1477157)",No
CAB285000657,농협 봉명동지점,36.80251918,127.14137501,2023-10-16,657.0,34010,충청남도 천안시,천안,"(36.80251918, 127.14137501)",No
CAB285000658,농협 봉명동지점,36.80266795,127.14114574,2023-10-16,658.0,34010,충청남도 천안시,천안,"(36.80266795, 127.14114574)",No
CAB285000659,온양나드리,36.803072,127.146009,2023-10-16,659.0,34010,충청남도 천안시,천안,"(36.803072, 127.146009)",No
CAB285000660,온양나드리,36.8032386,127.1462215,2023-10-16,660.0,34010,충청남도 천안시,천안,"(36.8032386, 127.1462215)",No
CAB285000661,남산중앙시장,36.8005047,127.1487406,2023-10-16,661.0,34010,충청남도 천안시,천안,"(36.8005047, 127.1487406)",No
CAB285000662,천안중앙시장,36.8004711,127.1492519,2023-10-16,662.0,34010,충청남도 천안시,천안,"(36.8004711, 127.1492519)",No
CAB285000663,중앙시장,36.8010882,127.15068769,2023-10-16,663.0,34010,충청남도 천안시,천안,"(36.8010882, 127.15068769)",No
